asin,end_time,reading_marketplace,start_time,total_reading_milliseconds
B0757CRTLY,2024-03-17T18:54:24.300Z,US,2024-03-17T18:41:08.600Z,795700
B0CLT4QRQL,2024-03-17T22:16:59.500Z,US,2024-03-17T22:12:53.300Z,246200
B0CLT4QRQL,2024-03-17T22:41:59.100Z,US,2024-03-17T22:34:34.500Z,444600
B0757CRTLY,2024-03-17T17:09:53.400Z,US,2024-03-17T17:09:31.100Z,22300
B00846REIS,2024-03-18T14:17:27.600Z,US,2024-03-18T14:05:55.800Z,691800
B0CLT4QRQL,2024-03-18T03:03:08Z,US,2024-03-18T02:46:02.600Z,1025400
B00846REIS,2024-03-18T11:50:18.700Z,US,2024-03-18T11:42:36.700Z,462000
B0CLT4QRQL,2024-03-17T23:09:50.100Z,US,2024-03-17T23:08:43.800Z,66300
B00846REIS,2024-03-18T04:03:45.700Z,US,2024-03-18T04:00:30.400Z,195300
B0CLT4QRQL,2024-03-17T23:11:32.800Z,US,2024-03-17T23:10:05.100Z,87700
B00846REIS,2024-03-18T12:08:05.900Z,US,2024-03-18T12:08:03.300Z,2600
B0CLT4QRQL,2024-03-17T23:45:34.400Z,US,2024-03-17T23:45:32.300Z,2100
B00846REIS,2024-03-18T14:00:14.100Z,US,2024-03-18T13:34:18Z,1556100
B00846REIS,2024-03-18T12:29:51Z,US,2024-03-18T12:29:44.900Z,6100
B00846REIS,2024-03-18T11:10:11Z,US,2024-03-18T11:04:39.400Z,331600
B0CLT4QRQL,2024-03-17T23:07:50.900Z,US,2024-03-17T23:07:31.200Z,19700
B0757CRTLY,2024-03-17T18:38:54.300Z,US,2024-03-17T18:35:06.800Z,227500
B00846REIS,2024-03-18T13:12:50.100Z,US,2024-03-18T13:10:58.100Z,112000
B0CLT4QRQL,2024-03-17T23:51:03.100Z,US,2024-03-17T23:48:28.800Z,154300
B0CLT4QRQL,2024-03-17T23:54:37.600Z,US,2024-03-17T23:53:37Z,60600
B0CLT4QRQL,2024-03-18T03:12:16.600Z,US,2024-03-18T03:12:14.500Z,2100
B0CLT4QRQL,2024-03-17T20:20:43.274Z,US,2024-03-17T20:20:43.274Z,0
B0757CRTLY,2024-03-17T18:18:50Z,US,2024-03-17T18:10:33.600Z,496400
B00846REIS,2024-03-18T12:44:59.200Z,US,2024-03-18T12:43:33.600Z,85600
B00846REIS,2024-03-18T11:38:33.600Z,US,2024-03-18T11:10:42Z,1671600
B0CLT4QRQL,2024-03-17T23:40:24.200Z,US,2024-03-17T23:40:05.600Z,18600
B0CLT4QRQL,2024-03-17T21:53:14.516Z,US,2024-03-17T21:53:14.516Z,0
B0CLT4QRQL,2024-03-18T00:19:30.600Z,US,2024-03-18T00:18:37.600Z,53000
B008UCJ7KO,2024-03-19T06:07:12.400Z,US,2024-03-19T05:43:18.200Z,1434200
B008673ZAQ,2024-03-19T01:54:34Z,US,2024-03-19T01:47:35.400Z,418600
B008673ZAQ,2024-03-18T23:20:50.400Z,US,2024-03-18T23:17:00.900Z,229500
B008673ZAQ,2024-03-19T04:23:50.400Z,US,2024-03-19T04:19:59Z,231400
B008UCJ7KO,2024-03-19T13:00:27.600Z,US,2024-03-19T12:46:47.500Z,820100
B008UCJ7KO,2024-03-19T13:22:09.300Z,US,2024-03-19T13:10:17.400Z,711900
B008673ZAQ,2024-03-19T01:58:02Z,US,2024-03-19T01:57:59.500Z,2500
B00846REIS,2024-03-18T17:44:50.500Z,US,2024-03-18T17:43:58.200Z,52300
B00846REIS,2024-03-18T21:41:03.900Z,US,2024-03-18T21:41:00.600Z,3300
B008673ZAQ,2024-03-18T23:37:01.300Z,US,2024-03-18T23:36:58.900Z,2400
B008673ZAQ,2024-03-19T00:41:32.600Z,US,2024-03-19T00:37:14.200Z,258400
B00846REIS,2024-03-18T20:40:47.400Z,US,2024-03-18T20:30:29.800Z,617600
B008673ZAQ,2024-03-18T23:36:53.900Z,US,2024-03-18T23:36:48.500Z,5400
B00846REIS,2024-03-18T21:04:30.600Z,US,2024-03-18T21:03:44.500Z,46100
B008673ZAQ,2024-03-18T22:15:40Z,US,2024-03-18T22:15:38Z,2000
B00846REIS,2024-03-18T20:28:37Z,US,2024-03-18T20:02:42Z,1555000
B008673ZAQ,2024-03-19T01:00:05.100Z,US,2024-03-19T00:59:48.800Z,16300
B008673ZAQ,2024-03-19T02:26:36.500Z,US,2024-03-19T02:25:37.500Z,59000
B00846REIS,2024-03-18T21:00:53.200Z,US,2024-03-18T21:00:46.500Z,6700
B008673ZAQ,2024-03-19T00:03:08.500Z,US,2024-03-18T23:48:24.800Z,883700
B008UCJ7KO,2024-03-19T14:19:56.300Z,US,2024-03-19T14:13:47.700Z,368600
B00846REIS,2024-03-18T15:41:58.300Z,US,2024-03-18T15:34:21.600Z,456700
B008673ZAQ,2024-03-19T01:54:51.900Z,US,2024-03-19T01:54:45.200Z,6700
B008673ZAQ,2024-03-19T04:19:50Z,US,2024-03-19T04:03:30.100Z,979900
B008673ZAQ,2024-03-19T00:59:45.800Z,US,2024-03-19T00:51:13.300Z,512500
B00846REIS,2024-03-18T16:14:09.300Z,US,2024-03-18T16:00:20.900Z,828400
B008673ZAQ,2024-03-19T01:22:50.400Z,US,2024-03-19T01:00:24.900Z,1345500
B008UCJ7KO,2024-03-19T05:43:16Z,US,2024-03-19T05:43:16Z,0
B008673ZAQ,2024-03-18T23:06:16Z,US,2024-03-18T23:06:16Z,0
B008UCJ7KO,2024-03-19T12:44:42.100Z,US,2024-03-19T12:43:39Z,63100
B00846REIS,2024-03-18T19:12:46Z,US,2024-03-18T18:58:57.200Z,828800
B008673ZAQ,2024-03-19T05:36:00.100Z,US,2024-03-19T04:30:58.700Z,3901400
B00846REIS,2024-03-18T13:59:32.680Z,US,2024-03-18T13:59:32.680Z,0
B00846REIS,2024-03-18T15:59:44.100Z,US,2024-03-18T15:59:16.600Z,27500
B008673ZAQ,2024-03-19T01:44:47.300Z,US,2024-03-19T01:42:54.500Z,112800
B008UCJ7KO,2024-03-19T09:14:13.800Z,US,2024-03-19T09:14:10.300Z,3500
B008UCJ7KO,2024-03-19T14:26:54.500Z,US,2024-03-19T14:20:11.500Z,403000
B00846REIS,2024-03-18T17:27:43.200Z,US,2024-03-18T17:25:23.500Z,139700
B008673ZAQ,2024-03-18T22:35:49.200Z,US,2024-03-18T22:19:11.800Z,997400
B008673ZAQ,2024-03-19T00:08:20.500Z,US,2024-03-19T00:08:11.300Z,9200
B00846REIS,2024-03-18T18:58:29.400Z,US,2024-03-18T18:43:51.800Z,877600
B008673ZAQ,2024-03-18T21:42:41.900Z,US,2024-03-18T21:41:55.300Z,46600
B008673ZAQ,2024-03-19T02:33:18.300Z,US,2024-03-19T02:27:19.100Z,359200
B00846REIS,2024-03-18T20:45:44.400Z,US,2024-03-18T20:42:58.500Z,165900
B008UCJ7KO,2024-03-19T05:43:05Z,US,2024-03-19T05:43:05Z,0
B008673ZAQ,2024-03-18T23:04:27Z,US,2024-03-18T23:04:27Z,0
B008UCJ7KO,2024-03-19T11:00:17.100Z,US,2024-03-19T09:15:07.400Z,6309700
B00846REIS,2024-03-18T21:43:59Z,US,2024-03-18T21:43:44.400Z,14600
B00846REIS,2024-03-18T21:29:00.885Z,US,2024-03-18T21:29:00.885Z,0
B008673ZAQ,2024-03-18T22:55:18Z,US,2024-03-18T22:55:18Z,0
B00846REIS,2024-03-18T17:53:36.900Z,US,2024-03-18T17:53:34.400Z,2500
B00846REIS,2024-03-18T20:02:34.400Z,US,2024-03-18T19:54:37.100Z,477300
B00846REIS,2024-03-18T16:41:57.200Z,US,2024-03-18T16:34:37.200Z,440000
B00846REIS,2024-03-18T20:58:25Z,US,2024-03-18T20:45:48.700Z,756300
B00846REIS,2024-03-18T21:29:14.400Z,US,2024-03-18T21:05:14.700Z,1439700
B008673ZAQ,2024-03-18T22:40:26Z,US,2024-03-18T22:40:26Z,0
B008673ZAQ,2024-03-19T05:36:40.500Z,US,2024-03-19T05:36:10.400Z,30100
B00846REIS,2024-03-18T18:35:37.400Z,US,2024-03-18T18:35:16Z,21400
B00846REIS,2024-03-18T17:25:09.600Z,US,2024-03-18T17:24:51.500Z,18100
B008673ZAQ,2024-03-18T22:48:19Z,US,2024-03-18T22:48:19Z,0
B008673ZAQ,2024-03-18T22:48:01Z,US,2024-03-18T22:48:01Z,0
B008673ZAQ,2024-03-18T23:26:16.100Z,US,2024-03-18T23:25:57Z,19100
B008673ZAQ,2024-03-19T02:58:32.694Z,US,2024-03-19T02:58:32.694Z,0
B008673ZAQ,2024-03-19T02:20:43.500Z,US,2024-03-19T02:15:20.900Z,322600
B008673ZAQ,2024-03-18T23:23:27.500Z,US,2024-03-18T23:22:02.900Z,84600
B008UCJ7KO,2024-03-19T14:49:47.100Z,US,2024-03-19T14:47:36Z,131100
B008673ZAQ,2024-03-19T02:15:00.800Z,US,2024-03-19T02:10:41.600Z,259200
B00846REIS,2024-03-18T15:59:08.900Z,US,2024-03-18T15:51:34.800Z,454100
B008673ZAQ,2024-03-18T21:43:39Z,US,2024-03-18T21:42:56.700Z,42300
B008673ZAQ,2024-03-18T23:16:55Z,US,2024-03-18T23:16:21.200Z,33800
B008673ZAQ,2024-03-19T00:07:44.300Z,US,2024-03-19T00:07:41.600Z,2700
B00846REIS,2024-03-18T16:34:35.100Z,US,2024-03-18T16:15:02.100Z,1173000
B00846REIS,2024-03-18T19:27:17Z,US,2024-03-18T19:12:59.200Z,857800
B00846REIS,2024-03-18T17:43:44.900Z,US,2024-03-18T17:27:59Z,945900
B008UCJ7KO,2024-03-19T05:43:15.400Z,US,2024-03-19T05:43:08.200Z,7200
B008UCJ7KO,2024-03-19T13:04:28.800Z,US,2024-03-19T13:04:22.300Z,6500
B008673ZAQ,2024-03-19T00:47:30.800Z,US,2024-03-19T00:41:34.100Z,356700
B008UCJ7KO,2024-03-19T12:40:28.600Z,US,2024-03-19T12:11:03.400Z,1765200
B008673ZAQ,2024-03-18T22:47:10Z,US,2024-03-18T22:47:10Z,0
B008673ZAQ,2024-03-19T01:55:13.900Z,US,2024-03-19T01:54:58.200Z,15700
B008673ZAQ,2024-03-19T03:59:58.800Z,US,2024-03-19T02:36:42.600Z,4996200
B008673ZAQ,2024-03-18T23:47:47.900Z,US,2024-03-18T23:42:32.500Z,315400
B008673ZAQ,2024-03-19T04:30:57.400Z,US,2024-03-19T04:23:51.400Z,426000
B008UCJ7KO,2024-03-18T21:41:43.700Z,US,2024-03-18T21:41:36.900Z,6800
B008673ZAQ,2024-03-18T22:46:51Z,US,2024-03-18T22:46:51Z,0
B008673ZAQ,2024-03-19T04:03:15.600Z,US,2024-03-19T04:00:03.200Z,192400
B008UCJ7KO,2024-03-19T11:58:42.400Z,US,2024-03-19T11:26:30.100Z,1932300
B008673ZAQ,2024-03-19T00:02:40.768Z,US,2024-03-19T00:02:40.768Z,0
B008673ZAQ,2024-03-19T02:10:25.900Z,US,2024-03-19T01:58:07.100Z,738800
B008673ZAQ,2024-03-19T02:20:50.500Z,US,2024-03-19T02:20:46.200Z,4300
B008673ZAQ,2024-03-18T23:31:07.200Z,US,2024-03-18T23:31:04.500Z,2700
B008UCJ7KO,2024-03-19T14:08:22.200Z,US,2024-03-19T14:04:39.900Z,222300
B008673ZAQ,2024-03-18T22:39:04.400Z,US,2024-03-18T22:39:02.700Z,1700
B00846REIS,2024-03-18T20:40:55.100Z,US,2024-03-18T20:40:53Z,2100
B008UCJ7KO,2024-03-19T13:53:59.500Z,US,2024-03-19T13:48:06.900Z,352600
B00NEQRNVG,2024-03-18T21:41:31.700Z,US,2024-03-18T21:41:09.100Z,22600
B008673ZAQ,2024-03-18T23:42:08.200Z,US,2024-03-18T23:37:37.900Z,270300
B008UCJ7KO,2024-03-19T05:36:38.500Z,US,2024-03-19T05:36:38.500Z,0
B00846REIS,2024-03-18T21:00:40.400Z,US,2024-03-18T21:00:25.400Z,15000
B008673ZAQ,2024-03-18T21:46:10.900Z,US,2024-03-18T21:44:07.900Z,123000
B00846REIS,2024-03-18T18:35:12.900Z,US,2024-03-18T18:35:12.500Z,400
B008673ZAQ,2024-03-18T23:10:39Z,US,2024-03-18T23:10:39Z,0
B0183KJZE0,2024-03-18T21:41:51.900Z,US,2024-03-18T21:41:48.600Z,3300
B008673ZAQ,2024-03-19T00:05:47.800Z,US,2024-03-19T00:03:26.600Z,141200
B008673ZAQ,2024-03-19T00:37:04.200Z,US,2024-03-19T00:08:44.500Z,1699700
B00846REIS,2024-03-18T17:24:46.500Z,US,2024-03-18T16:42:08.200Z,2558300
B008UCJ7KO,2024-03-19T13:05:22.600Z,US,2024-03-19T13:05:05.900Z,16700
B00846REIS,2024-03-18T18:31:39.300Z,US,2024-03-18T18:30:07.200Z,92100
B00846REIS,2024-03-18T21:00:09.400Z,US,2024-03-18T20:58:46.600Z,82800
B008UCJ7KO,2024-03-19T13:02:05Z,US,2024-03-19T13:01:56.200Z,8800
B008673ZAQ,2024-03-19T02:36:19.200Z,US,2024-03-19T02:34:06.800Z,132400
B008673ZAQ,2024-03-18T22:15:37.800Z,US,2024-03-18T22:14:18.800Z,79000
B008UCJ7KO,2024-03-19T19:25:00.600Z,US,2024-03-19T19:24:47.300Z,13300
B008UCJ7KO,2024-03-19T20:33:55.600Z,US,2024-03-19T20:33:52.600Z,3000
B008UCJ7KO,2024-03-20T04:02:09.700Z,US,2024-03-20T03:24:07.100Z,2282600
B00NEQRNVG,2024-03-20T14:25:08.800Z,US,2024-03-20T14:22:30.700Z,158100
B008UCJ7KO,2024-03-20T02:59:48.800Z,US,2024-03-20T02:22:05.400Z,2263400
B008UCJ7KO,2024-03-20T00:43:44.700Z,US,2024-03-20T00:15:47.900Z,1676800
B008UCJ7KO,2024-03-20T04:08:19.900Z,US,2024-03-20T04:04:29.200Z,230700
B008UCJ7KO,2024-03-19T21:39:13.500Z,US,2024-03-19T21:39:00Z,13500
B008UCJ7KO,2024-03-20T02:19:57.100Z,US,2024-03-20T02:18:25Z,92100
B008UCJ7KO,2024-03-19T21:17:12.200Z,US,2024-03-19T21:16:52.300Z,19900
B008UCJ7KO,2024-03-19T23:12:17.500Z,US,2024-03-19T23:11:45.300Z,32200
B008UCJ7KO,2024-03-19T21:09:42.100Z,US,2024-03-19T21:08:48.200Z,53900
B008UCJ7KO,2024-03-19T16:29:26.800Z,US,2024-03-19T16:28:16.900Z,69900
B008UCJ7KO,2024-03-19T20:41:51.700Z,US,2024-03-19T20:40:48.500Z,63200
B008UCJ7KO,2024-03-19T21:15:35.300Z,US,2024-03-19T21:14:58.900Z,36400
B00NEQRNVG,2024-03-20T12:49:49.900Z,US,2024-03-20T12:47:10.200Z,159700
B008UCJ7KO,2024-03-19T21:43:11.300Z,US,2024-03-19T21:43:00.800Z,10500
B008UCJ7KO,2024-03-19T23:43:33.400Z,US,2024-03-19T23:43:27.600Z,5800
B008UCJ7KO,2024-03-19T21:14:35.700Z,US,2024-03-19T21:14:20.900Z,14800
B008UCJ7KO,2024-03-19T19:38:16.600Z,US,2024-03-19T19:37:44Z,32600
B008UCJ7KO,2024-03-20T00:46:46.400Z,US,2024-03-20T00:45:17.300Z,89100
B008UCJ7KO,2024-03-20T04:20:14.700Z,US,2024-03-20T04:09:31.600Z,643100
B008UCJ7KO,2024-03-19T23:49:19.500Z,US,2024-03-19T23:47:49.900Z,89600
B00NEQRNVG,2024-03-20T06:23:55.800Z,US,2024-03-20T05:58:00.100Z,1555700
B00NEQRNVG,2024-03-20T04:18:47Z,US,2024-03-20T04:18:47Z,0
B00NEQRNVG,2024-03-20T12:55:24.500Z,US,2024-03-20T12:54:46.700Z,37800
B008UCJ7KO,2024-03-19T21:13:37.600Z,US,2024-03-19T21:13:08Z,29600
B008UCJ7KO,2024-03-19T23:42:40.700Z,US,2024-03-19T23:41:27.600Z,73100
B008UCJ7KO,2024-03-19T20:38:10.500Z,US,2024-03-19T20:36:19.200Z,111300
B00NEQRNVG,2024-03-20T13:12:13.500Z,US,2024-03-20T13:04:09.300Z,484200
B008UCJ7KO,2024-03-19T21:30:05.800Z,US,2024-03-19T21:28:57.400Z,68400
B00NEQRNVG,2024-03-20T13:02:40.400Z,US,2024-03-20T13:01:08.200Z,92200
B00NEQRNVG,2024-03-20T13:31:17Z,US,2024-03-20T13:21:44Z,573000
B008UCJ7KO,2024-03-19T23:45:58.800Z,US,2024-03-19T23:45:57.300Z,1500
B008UCJ7KO,2024-03-20T00:09:50Z,US,2024-03-19T23:59:31.400Z,618600
B008UCJ7KO,2024-03-19T21:22:59.200Z,US,2024-03-19T21:22:12.400Z,46800
B008UCJ7KO,2024-03-20T00:15:22.100Z,US,2024-03-20T00:15:20.400Z,1700
B008UCJ7KO,2024-03-20T01:18:17.100Z,US,2024-03-20T01:17:05.200Z,71900
B008UCJ7KO,2024-03-19T20:33:50.900Z,US,2024-03-19T20:33:50.400Z,500
B008UCJ7KO,2024-03-20T01:33:52Z,US,2024-03-20T01:33:49.900Z,2100
B008UCJ7KO,2024-03-20T04:04:15.700Z,US,2024-03-20T04:03:41.400Z,34300
B008UCJ7KO,2024-03-19T23:50:42.500Z,US,2024-03-19T23:50:39Z,3500
B008UCJ7KO,2024-03-19T23:59:30.300Z,US,2024-03-19T23:59:27.900Z,2400
B008UCJ7KO,2024-03-19T23:45:06.700Z,US,2024-03-19T23:43:54.800Z,71900
B008UCJ7KO,2024-03-19T21:10:39.600Z,US,2024-03-19T21:10:15.700Z,23900
B00NEQRNVG,2024-03-20T12:46:22.100Z,US,2024-03-20T12:12:48.400Z,2013700
B008UCJ7KO,2024-03-19T20:28:47.500Z,US,2024-03-19T20:25:30Z,197500
B00NEQRNVG,2024-03-20T12:00:06.400Z,US,2024-03-20T11:28:08.400Z,1918000
B00NEQRNVG,2024-03-20T12:09:18.300Z,US,2024-03-20T12:09:16.100Z,2200
B00NEQRNVG,2024-03-20T05:15:58.200Z,US,2024-03-20T05:15:53.500Z,4700
B008UCJ7KO,2024-03-20T03:23:53Z,US,2024-03-20T03:20:15.300Z,217700
B00NEQRNVG,2024-03-20T06:59:33.700Z,US,2024-03-20T06:24:00.600Z,2133100
B008UCJ7KO,2024-03-19T22:04:53.900Z,US,2024-03-19T22:04:49.300Z,4600
B00NEQRNVG,2024-03-20T13:38:15.800Z,US,2024-03-20T13:32:21.500Z,354300
B008UCJ7KO,2024-03-19T23:01:51.900Z,US,2024-03-19T22:55:39.800Z,372100
B008UCJ7KO,2024-03-19T20:46:51.186Z,US,2024-03-19T20:46:51.186Z,0
B00NEQRNVG,2024-03-20T12:59:09Z,US,2024-03-20T12:57:51.300Z,77700
B008UCJ7KO,2024-03-19T23:51:29.800Z,US,2024-03-19T23:51:20.500Z,9300
B00NEQRNVG,2024-03-20T04:20:18.100Z,US,2024-03-20T04:20:17Z,1100
B008UCJ7KO,2024-03-19T21:50:50Z,US,2024-03-19T21:50:47.800Z,2200
B008UCJ7KO,2024-03-19T21:18:26.500Z,US,2024-03-19T21:17:29Z,57500
B00NEQRNVG,2024-03-20T06:24:55Z,US,2024-03-20T06:24:55Z,0
B008UCJ7KO,2024-03-20T01:55:05.400Z,US,2024-03-20T01:51:50.200Z,195200
B008UCJ7KO,2024-03-19T17:04:38.600Z,US,2024-03-19T17:03:58.200Z,40400
B00NEQRNVG,2024-03-20T05:15:27.900Z,US,2024-03-20T04:20:20.700Z,3307200
B00NEQRNVG,2024-03-20T12:54:41.300Z,US,2024-03-20T12:54:08.500Z,32800
B00NEQRNVG,2024-03-20T14:22:11.900Z,US,2024-03-20T14:14:02.100Z,489800
B008UCJ7KO,2024-03-19T21:21:23.500Z,US,2024-03-19T21:21:06.800Z,16700
B008UCJ7KO,2024-03-20T02:18:15.600Z,US,2024-03-20T01:55:10.800Z,1384800
B008UCJ7KO,2024-03-19T17:08:58.300Z,US,2024-03-19T17:08:16.400Z,41900
B008UCJ7KO,2024-03-19T21:07:51.800Z,US,2024-03-19T21:03:58.700Z,233100
B008UCJ7KO,2024-03-19T21:12:57.400Z,US,2024-03-19T21:10:40.800Z,136600
B008UCJ7KO,2024-03-19T21:01:04.600Z,US,2024-03-19T20:55:55.500Z,309100
B008UCJ7KO,2024-03-20T00:47:53.200Z,US,2024-03-20T00:47:49Z,4200
B008UCJ7KO,2024-03-19T18:10:40.600Z,US,2024-03-19T18:10:26.700Z,13900
B008UCJ7KO,2024-03-19T21:08:36.800Z,US,2024-03-19T21:08:10.200Z,26600
B008UCJ7KO,2024-03-20T00:45:05.600Z,US,2024-03-20T00:45:04Z,1600
B008UCJ7KO,2024-03-20T01:18:14.037Z,US,2024-03-20T01:18:14.037Z,0
B008UCJ7KO,2024-03-19T21:02:45.200Z,US,2024-03-19T21:01:46Z,59200
B00NEQRNVG,2024-03-20T14:11:27.100Z,US,2024-03-20T14:11:17.700Z,9400
B008UCJ7KO,2024-03-19T20:04:49Z,US,2024-03-19T20:04:40.200Z,8800
B008UCJ7KO,2024-03-19T23:07:28.200Z,US,2024-03-19T23:05:47.600Z,100600
B008UCJ7KO,2024-03-19T21:52:24.400Z,US,2024-03-19T21:51:36.400Z,48000
B008UCJ7KO,2024-03-19T21:10:05Z,US,2024-03-19T21:09:58.200Z,6800
B008UCJ7KO,2024-03-19T23:54:09.200Z,US,2024-03-19T23:53:36.500Z,32700
B008UCJ7KO,2024-03-19T23:53:14Z,US,2024-03-19T23:51:58.300Z,75700
B008UCJ7KO,2024-03-19T21:18:51.100Z,US,2024-03-19T21:18:42.800Z,8300
B008UCJ7KO,2024-03-20T00:15:19Z,US,2024-03-20T00:15:18.700Z,300
B008UCJ7KO,2024-03-20T03:20:12.500Z,US,2024-03-20T02:59:50.800Z,1221700
B00NEQRNVG,2024-03-20T12:50:44.111Z,US,2024-03-20T12:50:44.111Z,0
B00NEQRNVG,2024-03-20T16:53:20.590Z,US,2024-03-20T16:53:20.590Z,0
B00NEQRNVG,2024-03-20T23:03:17.150Z,US,2024-03-20T23:03:17.150Z,0
B00NEQRNVG,2024-03-20T23:04:40.244Z,US,2024-03-20T23:04:40.244Z,0
B00NEQRNVG,2024-03-20T22:51:07.800Z,US,2024-03-20T22:51:05Z,2800
B0183KJZE0,2024-03-21T03:26:39.308Z,US,2024-03-21T03:26:39.308Z,0
B00NEQRNVG,2024-03-20T20:56:27.200Z,US,2024-03-20T20:54:45.900Z,101300
B00NEQRNVG,2024-03-20T21:25:18Z,US,2024-03-20T20:58:10.400Z,1627600
B0183KJZE0,2024-03-21T08:48:05.800Z,US,2024-03-21T07:21:48.500Z,5177300
B00NEQRNVG,2024-03-20T23:00:55.700Z,US,2024-03-20T23:00:24Z,31700
B0183KJZE0,2024-03-21T11:16:48.300Z,US,2024-03-21T11:15:14.200Z,94100
B00NEQRNVG,2024-03-20T17:16:42Z,US,2024-03-20T16:50:20.100Z,1581900
B00NEQRNVG,2024-03-20T21:54:23.400Z,US,2024-03-20T21:54:16Z,7400
B0183KJZE0,2024-03-21T04:13:51.500Z,US,2024-03-21T04:12:42.100Z,69400
B0183KJZE0,2024-03-21T13:04:27.600Z,US,2024-03-21T13:01:32.900Z,174700
B0183KJZE0,2024-03-21T12:50:58.700Z,US,2024-03-21T12:50:22.300Z,36400
B0183KJZE0,2024-03-21T13:05:15.700Z,US,2024-03-21T13:05:08.900Z,6800
B0183KJZE0,2024-03-21T04:51:01.500Z,US,2024-03-21T04:50:53.200Z,8300
B00NEQRNVG,2024-03-20T16:42:13.300Z,US,2024-03-20T16:37:51.500Z,261800
B00NEQRNVG,2024-03-20T21:33:37.100Z,US,2024-03-20T21:25:28.200Z,488900
B00NEQRNVG,2024-03-21T01:24:48.100Z,US,2024-03-21T01:24:25.200Z,22900
B00NEQRNVG,2024-03-20T16:20:50.192Z,US,2024-03-20T16:20:50.192Z,0
B00NEQRNVG,2024-03-20T16:15:16Z,US,2024-03-20T16:12:18.700Z,177300
B00NEQRNVG,2024-03-21T00:42:20.800Z,US,2024-03-21T00:41:35Z,45800
B00NEQRNVG,2024-03-21T02:03:12Z,US,2024-03-21T01:45:59.700Z,1032300
B0183KJZE0,2024-03-21T02:39:24.700Z,US,2024-03-21T02:39:18Z,6700
B00NEQRNVG,2024-03-21T01:00:06.400Z,US,2024-03-21T00:42:41.200Z,1045200
B00NEQRNVG,2024-03-21T02:34:23.400Z,US,2024-03-21T02:03:19.700Z,1863700
B00NEQRNVG,2024-03-21T01:22:14.300Z,US,2024-03-21T01:21:58.700Z,15600
B00NEQRNVG,2024-03-21T01:25:52.300Z,US,2024-03-21T01:24:56.500Z,55800
B0183KJZE0,2024-03-21T05:36:50.337Z,US,2024-03-21T05:36:50.337Z,0
B0183KJZE0,2024-03-21T12:14:17.200Z,US,2024-03-21T12:14:10.100Z,7100
B00NEQRNVG,2024-03-21T00:24:53.400Z,US,2024-03-21T00:24:48.100Z,5300
B00NEQRNVG,2024-03-20T12:50:49.128Z,US,2024-03-20T12:50:49.128Z,0
B00NEQRNVG,2024-03-20T16:11:32.200Z,US,2024-03-20T16:10:36.900Z,55300
B00NEQRNVG,2024-03-20T21:41:46.500Z,US,2024-03-20T21:39:13.700Z,152800
B0183KJZE0,2024-03-21T12:06:12.600Z,US,2024-03-21T12:06:01.400Z,11200
B0183KJZE0,2024-03-21T03:07:52.200Z,US,2024-03-21T03:06:07.400Z,104800
B00NEQRNVG,2024-03-20T12:51:03.166Z,US,2024-03-20T12:51:03.166Z,0
B00NEQRNVG,2024-03-20T22:03:36.300Z,US,2024-03-20T22:03:17.100Z,19200
B00NEQRNVG,2024-03-20T23:23:16.700Z,US,2024-03-20T23:19:37.700Z,219000
B00NEQRNVG,2024-03-21T01:09:17.100Z,US,2024-03-21T01:09:14.900Z,2200
B00NEQRNVG,2024-03-20T23:01:38.200Z,US,2024-03-20T23:01:28.300Z,9900
B0183KJZE0,2024-03-21T13:05:03Z,US,2024-03-21T13:04:28.600Z,34400
B00NEQRNVG,2024-03-20T23:47:25.900Z,US,2024-03-20T23:42:43.300Z,282600
B00NEQRNVG,2024-03-20T20:54:08Z,US,2024-03-20T20:53:58.700Z,9300
B00NEQRNVG,2024-03-20T23:04:18.137Z,US,2024-03-20T23:04:18.137Z,0
B00NEQRNVG,2024-03-21T01:03:39.500Z,US,2024-03-21T01:01:14.600Z,144900
B0183KJZE0,2024-03-21T12:02:31.300Z,US,2024-03-21T11:20:57.800Z,2493500
B00NEQRNVG,2024-03-21T02:37:34.700Z,US,2024-03-21T02:34:42Z,172700
B0183KJZE0,2024-03-21T04:31:55.100Z,US,2024-03-21T04:13:53.500Z,1081600
B00NEQRNVG,2024-03-20T22:57:17Z,US,2024-03-20T22:55:05.800Z,131200
B00NEQRNVG,2024-03-20T22:49:22.400Z,US,2024-03-20T22:49:00.800Z,21600
B0183KJZE0,2024-03-21T04:02:52.100Z,US,2024-03-21T03:07:57.400Z,3294700
B0183KJZE0,2024-03-21T11:17:44.300Z,US,2024-03-21T11:17:35.800Z,8500
B00NEQRNVG,2024-03-20T17:27:55.500Z,US,2024-03-20T17:27:52.300Z,3200
B0183KJZE0,2024-03-21T03:06:07Z,US,2024-03-21T02:45:13.700Z,1253300
B00NEQRNVG,2024-03-20T23:05:08.735Z,US,2024-03-20T23:05:08.735Z,0
B0183KJZE0,2024-03-21T13:14:34Z,US,2024-03-21T13:05:16Z,558000
B00NEQRNVG,2024-03-21T00:40:43.500Z,US,2024-03-21T00:27:27.500Z,796000
B00NEQRNVG,2024-03-20T16:34:00.100Z,US,2024-03-20T16:21:38.200Z,741900
B00NEQRNVG,2024-03-20T17:43:01.300Z,US,2024-03-20T17:42:55.400Z,5900
B00NEQRNVG,2024-03-20T23:18:20.400Z,US,2024-03-20T23:14:57.900Z,202500
