created_timestamp,search_string_length,preferred_marketplace,app_tab,country,outcome,device_family,store_results_shown,ASIN,library_results_shown,store_result_position,library_result_position,search_id
2025-01-15T22:28:01Z,13,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,008B6A4E-4DD1-49BD-8A27-550088B5C28F
2025-01-12T14:26:18Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,5,No Results Selected,1D991A38-BE8F-494A-AFDF-1CFE9A0F8D28
2024-12-10T02:36:06Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,D0EF873C-80DB-459C-84D4-FDC35ED5AD1B
2024-09-21T14:55:15Z,32,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,4E1B476B-27DE-40A9-82F1-AF1D76A0D61F
2024-02-24T20:29:13Z,16,www.amazon.com,Home,,Reformulated,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2025-06-20T02:02:04Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,FA7B60FE-0ED7-435E-B674-3B65C89734E5
2025-09-14T03:13:36Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,E1900D8E-92ED-42FC-ADAB-66896373AF95
2024-08-17T07:17:47Z,16,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,CFF9B058-82F5-472F-960D-81804D73D85B
2025-03-02T01:45:46Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,95FB4D66-00A0-4402-8C5A-F4C62BBF1734
2024-02-25T23:58:26Z,41,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,89226270-1245-4A68-9990-8C557316BD10
2025-08-03T11:59:43Z,6,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,Yes,No Results Selected,1,80163F22-8AEE-49BF-8860-7BD8D0D6139C
2024-03-26T04:28:15Z,36,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,C8E35961-F467-430C-9C21-9BD4E05C2EE3
2025-06-24T06:06:53Z,26,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,25289A22-7769-4C2E-BF76-733F12CAE5B8
2024-05-27T12:12:14Z,38,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,144E8388-49CD-4D70-BC0A-03438B9849C2
2025-01-03T03:58:00Z,18,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,97182EBC-E204-4DB0-AC57-B3B9B3514678
2025-01-12T14:26:03Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,5,No Results Selected,1D991A38-BE8F-494A-AFDF-1CFE9A0F8D28
2024-12-10T01:42:03Z,7,www.amazon.com,Library,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2025-06-30T20:38:40Z,5,www.amazon.com,Library,,LibraryBookDownload,Kindle for iOS,yes,,Yes,No Results Selected,1,E14F5CAE-32CD-4AF2-850B-B64484B250B1
2025-07-27T21:42:34Z,0,www.amazon.com,Library,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,2FC8E730-3E47-442E-8350-37BE9496E019
2025-04-16T00:31:12Z,5,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,2,7FDF4800-ABA7-4DEA-A29F-A300F1461736
2024-03-26T04:07:35Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,C8E35961-F467-430C-9C21-9BD4E05C2EE3
2025-06-05T02:31:25Z,17,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,416AF520-3BDF-4777-ADBE-ADBB04DFFC52
2024-12-10T01:03:18Z,0,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,80DA76F1-9F35-4DED-9054-D6511CCB35AC
2024-10-04T03:03:38Z,6,www.amazon.com,Home,,Reformulated,Kindle for iOS,No,,No,No Results Selected,No Results Selected,106856F8-A85D-477D-83F0-D1A46009BCE5
2024-09-19T18:25:35Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,9A890EA8-D2B7-41E1-B01B-BEBB80C77CD0
2025-01-03T03:58:45Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,2,No Results Selected,97182EBC-E204-4DB0-AC57-B3B9B3514678
2024-08-20T00:32:43Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,2427F506-D589-4872-89AF-8FA968D19AB8
2025-03-02T01:46:09Z,21,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,95FB4D66-00A0-4402-8C5A-F4C62BBF1734
2025-06-13T17:51:33Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,8F37B02E-ABA7-4A3E-9FE6-01075153A375
2025-06-08T00:41:11Z,11,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,519C7152-5926-469A-B148-6F16F2A5895C
2024-03-04T09:52:07Z,12,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,7,No Results Selected,6AE7ECA2-8E8A-4745-8D66-2084D59946F6
2024-12-19T09:39:25Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,32FB2384-1E6B-4E18-BA6C-F901C6669016
2024-12-03T20:23:00Z,22,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,F8C87473-4C68-4DDB-A8F9-26AD1BE354D0
2025-01-15T22:23:47Z,6,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,008B6A4E-4DD1-49BD-8A27-550088B5C28F
2024-08-03T16:44:58Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,33C6246D-3DAD-41FD-A935-27367ABD14F8
2024-12-31T05:27:46Z,27,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,D14B185E-DD41-4F53-86FC-BCB33907DEAD
2025-07-12T01:25:49Z,23,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,0F64BEBF-8625-44A5-BE55-2A667EC0CEE1
2025-08-20T19:51:10Z,11,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,8F29742B-A1D0-45EE-8E54-A60768CCED4C
2024-02-26T08:33:11Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,C3AC1EAE-BFA4-48D0-84E7-329542459DCF
2025-06-15T23:04:22Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,358C7773-266F-4A27-9CC2-F278040C9CC5
2025-06-29T23:08:27Z,14,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,C051446E-6D78-480E-8FEF-683939846A67
2025-06-08T02:20:40Z,11,www.amazon.com,Home,,Reformulated,Kindle for iOS,No,,No,No Results Selected,No Results Selected,133D2984-1C3A-4676-85D7-9E3B6CD6F1F3
2024-02-24T20:29:30Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,6,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2024-11-01T13:07:34Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,ADB7967C-2270-4EBA-9A40-856C253AC302
2025-07-13T05:55:40Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,87E473D5-B4E5-4EB7-A23E-B8E9FCA3768A
2024-02-29T01:08:31Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,Yes,32,No Results Selected,D066507D-0BF5-45E5-B002-00376FD01493
2025-06-08T00:28:54Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,C09ACF0A-BCF4-4F00-8BBF-FBEDA6A91461
2025-10-02T22:52:00Z,11,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,81BDB3DF-D051-4B72-A365-26E5503E9064
2025-07-24T10:57:47Z,11,www.amazon.com,Library,,LibraryBookDownload,Kindle for iOS,yes,,Yes,No Results Selected,1,B39E7017-D8EE-46E0-B2D4-97C4DCB60C3A
2024-08-17T07:47:34Z,15,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,D11C6236-951A-44B6-B092-E121D9B6BE14
2024-08-27T10:55:50Z,9,www.amazon.com,Library,,LibraryBookDownload,Kindle for iOS,yes,,Yes,No Results Selected,1,00474426-057D-4B3D-8C16-F732B1F6D6D6
2025-10-13T02:20:45Z,26,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,93F395BA-42F3-49E0-B9C9-779D7C8B3007
2025-06-25T23:40:34Z,22,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,DE336222-1DFA-4485-BBC4-143838EC6AA9
2025-06-24T06:06:50Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,25289A22-7769-4C2E-BF76-733F12CAE5B8
2025-03-17T04:05:13Z,11,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,E5293ABC-BE33-4124-A745-2FE8B0D94A18
2025-06-08T03:22:02Z,16,www.amazon.com,Home,,Reformulated,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,A9692EA4-13EA-4681-A16D-AF0566C43011
2024-03-23T02:32:14Z,20,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,B854E514-25F3-4D72-9BEE-8AF6D1E504A8
2025-07-26T20:26:05Z,14,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,27D8C793-90B2-403A-BB9A-8D07E7A5B30A
2024-12-18T18:38:35Z,0,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,DCA73BAB-FA42-4946-BD8E-92BF8EA8B825
2025-01-25T19:29:37Z,10,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,2,443968A9-C541-4548-B396-8FA4E6F8B620
2024-02-24T20:29:04Z,10,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2025-02-11T22:27:17Z,18,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,67FEFAAF-0FEF-419C-826B-0FA590C4FF7C
2024-02-24T19:03:54Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,6,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2025-02-07T19:05:10Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,279EF69E-0530-4788-8AFB-E2BB9B56F688
2024-12-11T23:17:34Z,31,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,38A21B15-6941-4167-A647-F6D8725DD7E1
2025-09-14T02:28:42Z,14,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,9B3D6936-30B9-4CFA-AA36-90A8D772BCFE
2025-01-10T22:57:35Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,7BB5C9BE-F34C-48FC-A32A-9BD580CA0AA9
2024-03-22T02:39:23Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,343E644E-7F4E-4C44-B885-46002E502F90
2024-12-31T16:28:02Z,27,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,A1E76DCB-B317-43CB-A439-25C01ACF1F85
2024-03-08T17:23:52Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,2E76B264-91C9-47DA-B240-641E477BDFE6
2025-01-09T20:49:08Z,9,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,00C6CD26-6822-4E68-9204-C5E20E9E8867
2024-03-07T22:12:51Z,8,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,6BA99D41-99A7-44EE-B0EF-A31368D9356A
2025-02-21T22:13:48Z,9,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,47EEB3BD-BC7F-44E4-9E74-D1DC3BC01FC7
2024-03-04T09:32:44Z,13,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,6AE7ECA2-8E8A-4745-8D66-2084D59946F6
2024-12-09T22:00:56Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,44679844-6525-40E6-8350-DF4C5170BE07
2024-12-03T20:22:56Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,F8C87473-4C68-4DDB-A8F9-26AD1BE354D0
2025-03-17T19:20:09Z,16,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,24AADA16-94B6-4055-B3D1-B1C5C6BB71BB
2024-03-07T05:09:50Z,8,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,7267F85B-0DDE-4D6A-88AF-B2348FE8ADF5
2024-03-02T14:57:41Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,60E4EFA2-9611-483B-9A78-0D68B02D4FDE
2025-03-07T03:53:51Z,3,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,14330F10-B6D7-4319-906D-66A525152BA9
2024-03-22T02:44:38Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,73720B2A-698D-440A-B861-68A11889D74A
2024-12-31T05:27:10Z,13,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,No,7,No Results Selected,C156CB76-5B08-4CA9-8EE9-45C92D35F6CC
2024-03-28T21:22:40Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,99D80940-B6C0-49DB-8451-55CF801F86BB
2024-11-02T10:40:56Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,BD14AA69-82E4-4280-8CBE-B5CAED510DF2
2025-01-15T01:46:35Z,22,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,A068E702-FC66-4A7D-B662-285C505334C2
2024-02-26T00:02:51Z,17,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,4,No Results Selected,FC25841C-95D6-4910-97DE-CC2F341F50C3
2025-08-27T20:27:40Z,23,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,33CB2227-8828-4A3C-B9E4-4AF7DEDDFD4B
2025-04-07T21:11:55Z,14,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,973D2095-3F40-4FBB-8961-FEA3E28398C6
2024-03-18T03:12:32Z,9,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,FEB00C80-39ED-49A9-BD5A-7A6677C5DD2F
2025-04-12T15:02:13Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,2,No Results Selected,A9742A82-9911-4B78-AB98-92243517FEC1
2025-06-08T01:49:05Z,11,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,519C7152-5926-469A-B148-6F16F2A5895C
2024-02-29T02:30:50Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,5CB31E5E-D6A1-48D6-B00A-59D330100337
2024-02-26T00:01:45Z,28,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,923E324C-C78D-4CAA-80D7-5DB6A5C23E10
2024-02-27T22:56:12Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,C8EBB3A7-9E03-4E08-9425-19F1CBC0E9E9
2024-03-07T05:09:38Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,7267F85B-0DDE-4D6A-88AF-B2348FE8ADF5
2024-08-17T07:49:35Z,46,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,D11C6236-951A-44B6-B092-E121D9B6BE14
2024-04-14T20:08:54Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,C34805A4-CD55-41E2-BB5F-B290B3F32888
2025-04-24T21:21:38Z,14,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,94125E6A-7481-4BDB-A837-F08B88949B50
2025-03-08T02:11:00Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,83A3814E-B5D2-4D78-896F-ED8955434F12
2025-10-06T19:27:36Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,05F3726F-DA0C-4512-AEF5-463CDE1CD43E
2025-06-28T12:25:45Z,18,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,2,0BC56355-D98B-4604-B3BB-DEBFFCC2F39D
2024-03-04T09:32:34Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,6AE7ECA2-8E8A-4745-8D66-2084D59946F6
2025-06-19T23:59:17Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,DD821048-D2DD-47C6-94A7-A175B6D2EC98
2024-02-24T18:59:22Z,15,www.amazon.com,Home,,Reformulated,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2024-03-02T17:45:17Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,60E4EFA2-9611-483B-9A78-0D68B02D4FDE
2025-09-27T02:17:40Z,0,www.amazon.com,Library,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,A7EB1E52-FAF5-4CE9-98F5-1F03AEE75C04
2024-12-08T04:15:06Z,9,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,0D9D8B2B-9817-414E-9094-FCCAF4FE6A72
2024-02-24T20:27:00Z,15,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,6,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2025-07-07T13:49:35Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,0E75D2AC-7245-4E08-8000-02038A0B0A31
2024-08-18T21:30:17Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,60A2FF25-F138-48FA-8FCE-8F52F009910A
2025-06-12T04:44:21Z,37,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,CDC24C81-BCF3-44A9-B93E-E09A3FA50DAB
2025-03-19T03:23:46Z,20,www.amazon.com,Home,,LibraryBookOpen,Kindle for iOS,yes,,Yes,No Results Selected,1,75805CEC-DD81-4A0F-9175-A69B4C9DAB1A
2024-03-04T09:32:41Z,13,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,6AE7ECA2-8E8A-4745-8D66-2084D59946F6
2024-02-26T00:01:40Z,11,www.amazon.com,Home,,SearchAgain,Kindle for iOS,yes,,No,3,No Results Selected,99677DB7-1424-4418-BDCD-8D9625E61795
2024-12-10T01:45:17Z,18,www.amazon.com,Library,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,7611A110-6FD5-4B33-8031-B17FAD0218CC
2025-08-03T11:51:40Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,80163F22-8AEE-49BF-8860-7BD8D0D6139C
2025-06-05T02:30:53Z,11,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,F17962D4-44A3-43DF-B18B-21E8792A9F83
2025-01-15T01:44:26Z,10,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,A068E702-FC66-4A7D-B662-285C505334C2
2024-07-06T17:05:24Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,8B136D05-34F8-467F-8DEA-55E2EC4DFCF7
2025-06-09T02:24:28Z,11,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,05D2CB3A-40FF-445E-A608-B63CB355687A
2025-02-24T04:16:16Z,27,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,EA2B9D53-AEB2-4F4A-950A-0B475AAAB6A6
2025-02-14T20:13:33Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,F08DD8E0-FA42-4ACC-AE71-1A5264CF40DE
2025-01-15T23:45:18Z,13,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,FED0914C-3B26-4A45-84D2-3379E1B118AA
2025-07-28T01:43:21Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,E3CF07E6-6993-4E05-ABBE-C2E69EEA7E24
2025-05-11T16:34:47Z,15,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,BECAA451-E316-4A8D-9F33-04378C05F9DA
2025-04-21T15:23:45Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,5E5AF4DD-6546-4624-9BA4-335D0C0701B3
2025-07-26T20:26:00Z,26,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,Yes,No Results Selected,1,4F1F4F3D-CD59-4605-A1BD-C89B69150505
2025-04-19T12:36:21Z,34,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,14A6B073-1F54-4CCC-B1F2-E0C5731E7649
2024-12-09T22:27:18Z,27,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,No Results Selected,No Results Selected,44679844-6525-40E6-8350-DF4C5170BE07
2024-03-08T18:36:22Z,23,www.amazon.com,Library,,ExitSearch,,No,,No,No Results Selected,No Results Selected,E1A3E8C9-D140-4A34-8344-76861CA90E4E
2024-08-17T07:46:41Z,10,www.amazon.com,Home,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,D11C6236-951A-44B6-B092-E121D9B6BE14
2025-04-24T18:47:29Z,12,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,11A20047-E732-46A9-B48B-A55A67CE43F1
2024-12-10T02:36:04Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,D0EF873C-80DB-459C-84D4-FDC35ED5AD1B
2025-10-02T21:14:41Z,11,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,81BDB3DF-D051-4B72-A365-26E5503E9064
2024-12-19T09:39:39Z,16,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,No,1,No Results Selected,32FB2384-1E6B-4E18-BA6C-F901C6669016
2025-06-24T11:23:32Z,26,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,CB1CE652-92C4-4B2E-9CBE-84FA810906BD
2024-05-21T00:24:53Z,0,www.amazon.com,Home,,SearchAgain,Kindle for iOS,No,,No,No Results Selected,No Results Selected,E4985560-B7FE-41A1-872E-1D95262EBFA6
2024-12-31T05:28:05Z,27,www.amazon.com,Library,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,D14B185E-DD41-4F53-86FC-BCB33907DEAD
2025-01-03T03:55:25Z,7,www.amazon.com,Home,,SearchAgain,Kindle for iOS,yes,,No,4,No Results Selected,1E4C1A2A-4C21-4841-B287-5706803F8D31
2025-05-31T03:40:57Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,5F346CF1-C75B-4FC1-9B38-8E20FF836DC9
2024-02-29T01:26:03Z,12,www.amazon.com,Home,,ExitSearch,Kindle for iOS,yes,,Yes,No Results Selected,2,D066507D-0BF5-45E5-B002-00376FD01493
2024-12-31T05:26:04Z,13,www.amazon.com,Library,,StorePageOpen,Kindle for iOS,yes,,No,7,No Results Selected,C156CB76-5B08-4CA9-8EE9-45C92D35F6CC
2024-03-07T04:48:57Z,16,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,4,No Results Selected,E959EE7B-6AAB-43E6-ABC9-329AB2C96344
2024-08-20T01:10:20Z,18,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,6F99ACD2-B031-41B7-BB7B-0AA5C94F7D98
2024-03-03T07:07:47Z,13,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,13E34A33-1AEC-4C39-9FC9-FD46603E488B
2025-04-09T02:57:07Z,17,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,4AAD9955-1DE6-49C8-A3BD-7DCA2EAD1D8B
2024-09-27T11:35:54Z,28,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,1,No Results Selected,D36DA53E-8BBF-434A-A671-E446EE2B1C7B
2024-05-21T00:22:59Z,15,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,4992DF82-8F60-48CD-910D-DBD9E19E0FD5
2024-04-21T21:49:21Z,10,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,2,No Results Selected,B5C79B3B-EB7F-4778-9B14-6C181B09453F
2024-03-08T19:07:12Z,12,www.amazon.com,Library,,ClearResults,Kindle for iOS,yes,,No,1,No Results Selected,F89EA91E-9708-4036-B419-CFC2F1AC7349
2024-02-24T19:00:22Z,15,www.amazon.com,Home,,StorePageOpen,Kindle for iOS,yes,,No,6,No Results Selected,9C45D2D1-89D2-4464-BD02-2326802AF2CF
2024-10-03T23:33:02Z,0,www.amazon.com,Home,,SearchSuggestionClicked,Kindle for iOS,No,,No,No Results Selected,No Results Selected,106856F8-A85D-477D-83F0-D1A46009BCE5
