created_timestamp,preferred_marketplace,country,device_family,ASIN,Selection highlight menu action,selection,audio_enabled
2025-09-14T00:10:46Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Dismiss,45,false
2025-09-26T18:38:19Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,28,false
2025-09-18T23:10:32Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,29,false
2025-07-17T16:58:04Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Dismiss,1,false
2025-08-29T12:46:39Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Remove highlight,15,false
2025-08-02T16:24:35Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Open selection highlight menu,8,false
2025-09-10T20:52:32Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,1,false
2025-09-19T12:29:54Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,5,false
2025-10-03T20:57:53Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Dismiss,1,false
2025-09-07T01:39:11Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-09-16T12:16:35Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,1,false
2025-09-11T12:14:52Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Display Lookup Cards,3,false
2025-08-27T00:25:21Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Dismiss,1,false
2025-09-03T03:57:58Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,7,false
2025-08-30T01:26:11Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,41,false
2025-07-22T04:13:11Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Remove highlight,23,false
2025-09-23T14:37:02Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Dismiss,27,false
2025-08-26T21:28:09Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Dismiss,1,false
2025-08-29T18:03:46Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-08-23T21:13:17Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,23,false
2025-09-15T13:47:31Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,19,false
2025-09-28T22:27:07Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,17,false
2025-08-31T23:10:32Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Dismiss,32,false
2025-09-30T22:11:38Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,21,false
2025-09-06T21:39:33Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,1,false
2025-08-24T01:35:24Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Dismiss,0,false
2025-07-18T04:53:04Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Remove highlight,14,false
2025-08-29T19:19:44Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Remove highlight,29,false
2025-08-27T02:08:24Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Dismiss,1,false
2025-09-14T00:10:47Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,45,false
2025-09-27T22:19:55Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Dismiss,1,false
2025-10-05T23:52:45Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Remove highlight,23,false
2025-09-26T12:48:15Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,10,false
2025-09-19T00:35:28Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,25,false
2025-08-31T14:46:44Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Dismiss,1,false
2025-09-05T23:48:07Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,1,false
2025-08-16T05:04:10Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Open selection highlight menu,6,false
2025-08-31T03:55:34Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,17,false
2025-07-20T05:10:59Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,13,false
2025-09-02T18:03:46Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-07-18T13:47:15Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Dismiss,26,false
2025-10-05T13:57:48Z,www.amazon.com,,Kindle for iOS,B0DCG89SDJ,Dismiss,1,false
2025-09-19T23:16:44Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,4,false
2025-08-26T22:34:35Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Remove highlight,26,false
2025-08-26T20:50:53Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,1,false
2025-09-19T20:54:21Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,30,false
2025-09-13T18:29:11Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Remove highlight,5,false
2025-09-07T03:25:08Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,15,false
2025-08-26T18:40:38Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Open selection highlight menu,16,false
2025-09-14T17:48:58Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Open selection highlight menu,1,false
2025-07-19T00:57:57Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Remove highlight,12,false
2025-09-13T15:23:55Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,2,false
2025-07-19T23:16:41Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,1,false
2025-07-18T20:45:39Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Dismiss,31,false
2025-09-04T18:37:26Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,1,false
2025-07-27T04:00:37Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Remove highlight,20,false
2025-09-02T18:06:46Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-09-16T13:29:54Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Remove highlight,8,false
2025-08-27T01:15:24Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Remove highlight,2,false
2025-08-25T04:44:16Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Open selection highlight menu,1,false
2025-07-21T04:34:14Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Dismiss,8,false
2025-09-09T22:06:34Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,27,false
2025-09-02T02:56:35Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,35,false
2025-07-20T05:40:01Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,34,false
2025-09-10T11:42:34Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,1,false
2025-09-07T00:56:25Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Open selection highlight menu,32,false
2025-07-18T23:56:39Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,19,false
2025-09-19T00:44:35Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,26,false
2025-08-25T19:32:32Z,www.amazon.com,,Kindle for iOS,B004CLYLCG,Dismiss,1,false
2025-07-22T10:59:31Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,1,false
2025-09-04T00:57:49Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,15,false
2025-09-22T01:45:50Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Open selection highlight menu,1,false
2025-09-19T00:44:50Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,1,false
2025-07-22T00:21:50Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Remove highlight,27,false
2025-09-29T23:06:25Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Dismiss,23,false
2025-09-16T03:03:35Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,1,false
2025-08-18T14:29:02Z,www.amazon.com,,Kindle for iOS,B0CQKGZL6K,Dismiss,29,false
2025-09-06T00:48:31Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Remove highlight,2,false
2025-09-15T21:42:33Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Dismiss,21,false
2025-09-19T22:25:08Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,31,false
2025-09-01T00:45:10Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Dismiss,1,false
2025-09-09T18:39:42Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,5,false
2025-09-13T16:18:29Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,9,false
2025-07-16T00:02:47Z,www.amazon.com,,Kindle for iOS,B0CPKCH1V8,Dismiss,1,false
2025-09-30T14:59:59Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Remove highlight,28,false
2025-09-29T17:57:28Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Dismiss,20,false
2025-09-19T00:44:36Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,26,false
2025-08-16T05:13:11Z,www.amazon.com,,Kindle for iOS,B0D7F96JNZ,Remove highlight,6,false
2025-09-30T02:02:10Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,27,false
2025-09-03T05:48:55Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-08-31T13:33:58Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-07-17T17:10:53Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,3,false
2025-08-11T01:15:44Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Remove highlight,32,false
2025-10-02T02:05:43Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,32,false
2025-08-29T12:46:36Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,15,false
2025-07-20T11:53:16Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,25,false
2025-09-26T20:36:51Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,19,false
2025-09-23T13:58:24Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,23,false
2025-09-14T05:01:35Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Open selection highlight menu,35,false
2025-09-26T00:49:57Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,35,false
2025-09-19T00:35:27Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,25,false
2025-08-29T19:05:15Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-09-29T03:59:40Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,26,false
2025-08-11T01:06:10Z,www.amazon.com,,Kindle for iOS,B0CZP7QV5D,Dismiss,29,false
2025-09-19T14:03:49Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,1,false
2025-09-29T22:09:57Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,12,false
2025-07-27T07:42:46Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,40,false
2025-09-12T00:39:29Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,4,false
2025-09-06T16:05:34Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,17,false
2025-09-22T11:00:58Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Remove highlight,27,false
2025-07-21T04:34:15Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,8,false
2025-09-10T00:06:19Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,10,false
2025-08-01T04:24:54Z,www.amazon.com,,Kindle for iOS,B0CW1J839S,Open selection highlight menu,51,false
2025-09-18T23:10:28Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,29,false
2025-07-23T02:53:07Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Remove highlight,18,false
2025-08-08T19:47:38Z,www.amazon.com,,Kindle for iOS,B0D9CC3C9Y,Open selection highlight menu,8,false
2025-09-14T05:12:04Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Dismiss,10,false
2025-09-02T13:10:21Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,1,false
2025-08-08T19:19:29Z,www.amazon.com,,Kindle for iOS,B0D9CC3C9Y,Remove highlight,20,false
2025-08-26T15:16:52Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Open selection highlight menu,23,false
2025-07-20T02:59:28Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Remove highlight,29,false
2025-09-08T04:16:07Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Remove highlight,17,false
2025-08-23T20:25:17Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,39,false
2025-09-03T05:35:57Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,1,false
2025-07-20T15:46:44Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,20,false
2025-09-04T12:30:01Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,18,false
2025-08-29T18:05:31Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-09-29T22:09:58Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Remove highlight,12,false
2025-08-29T22:41:07Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Remove highlight,35,false
2025-07-22T01:21:21Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,30,false
2025-09-14T13:14:18Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Open selection highlight menu,7,false
2025-08-30T13:43:10Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,2,false
2025-09-19T13:10:45Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Remove highlight,31,false
2025-07-20T05:11:00Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Remove highlight,13,false
2025-08-10T21:41:44Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Display Lookup Cards,17,false
2025-07-20T02:03:40Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Remove highlight,29,false
2025-09-07T00:24:10Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Copy highlight,4,false
2025-08-30T00:28:40Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-07-24T01:13:42Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,22,false
2025-09-20T01:33:39Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,1,false
2025-09-24T00:12:51Z,www.amazon.com,,Kindle for iOS,B0DSRPZ7NY,Open selection highlight menu,27,false
2025-09-20T14:59:27Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-09-09T22:06:33Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,27,false
2025-07-17T11:18:43Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,1,false
2025-08-02T16:24:36Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Dismiss,8,false
2025-08-29T18:28:18Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,26,false
2025-07-16T21:36:32Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Remove highlight,37,false
2025-07-24T01:34:35Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Remove highlight,32,false
2025-10-01T03:06:20Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Remove highlight,13,false
2025-09-14T02:58:55Z,www.amazon.com,,Kindle for iOS,B0DWSZPM62,Dismiss,1,false
2025-09-07T11:43:50Z,www.amazon.com,,Kindle for iOS,5DE54701F9AB457893A2E196F7E4F894,Dismiss,1,false
2025-09-22T02:49:53Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,18,false
2025-08-23T21:12:54Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Dismiss,23,false
2025-09-14T23:12:04Z,www.amazon.com,,Kindle for iOS,B0FBMM3SCD,Open selection highlight menu,22,false
2025-08-04T09:28:03Z,www.amazon.com,,Kindle for iOS,75138A0188C24E0CB2340EECDBF7A111,Dismiss,30,false
2025-09-05T12:49:07Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,36,false
2025-08-28T13:49:23Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Open selection highlight menu,30,false
2025-09-06T00:48:28Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Open selection highlight menu,2,false
2025-09-13T18:29:10Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,5,false
2025-09-28T16:19:51Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,43,false
2025-09-12T00:39:22Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,4,false
2025-09-13T13:52:39Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,1,false
2025-09-09T05:37:15Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,7,false
2025-07-20T13:10:04Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,7,false
2025-08-29T18:13:18Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-09-08T09:55:36Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,28,false
2025-09-09T01:54:03Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,1,false
2025-09-22T03:57:05Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,32,false
2025-10-05T22:35:18Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Open selection highlight menu,43,false
2025-07-25T13:24:03Z,www.amazon.com,,Kindle for iOS,F9E1D97B26F64086B915F88D6A59002F,Open selection highlight menu,26,false
2025-08-26T18:09:17Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Dismiss,27,false
2025-08-28T01:10:49Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Open selection highlight menu,1,false
2025-08-30T18:58:26Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-07-18T13:58:11Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,39,false
2025-09-19T12:49:49Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Dismiss,1,false
2025-09-21T21:05:46Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,1,false
2025-09-02T23:40:51Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,8,false
2025-07-20T12:41:05Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,28,false
2025-07-18T11:15:08Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,23,false
2025-09-14T00:08:32Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Dismiss,1,false
2025-08-25T20:07:07Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Open selection highlight menu,8,false
2025-07-20T03:48:45Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Open selection highlight menu,18,false
2025-08-26T01:28:11Z,www.amazon.com,,Kindle for iOS,B003IYI6TC,Open selection highlight menu,22,false
2025-09-28T03:49:28Z,www.amazon.com,,Kindle for iOS,B09DLCLRK4,Dismiss,1,false
2025-09-19T23:16:43Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,1,false
2025-09-02T23:32:05Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,24,false
2025-08-29T12:59:48Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,1,false
2025-09-04T00:57:48Z,www.amazon.com,,Kindle for iOS,B0C6NMBN7H,Dismiss,15,false
2025-09-03T06:11:29Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Dismiss,31,false
2025-09-03T03:58:00Z,www.amazon.com,,Kindle for iOS,B0C6NBLBL2,Open selection highlight menu,7,false
2025-07-18T20:42:05Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Remove highlight,8,false
2025-09-22T10:45:43Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,1,false
2025-08-30T13:46:04Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-08-21T02:24:40Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Dismiss,15,false
2025-09-15T20:13:13Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,1,false
2025-09-01T14:32:58Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Dismiss,22,false
2025-09-12T23:27:22Z,www.amazon.com,,Kindle for iOS,7841469D0E8342F98B7A7247C562830D,Open selection highlight menu,8,false
2025-07-18T00:18:02Z,www.amazon.com,,Kindle for iOS,B0BHN8JB7C,Open selection highlight menu,18,false
2025-09-09T19:41:13Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Remove highlight,19,false
2025-09-26T22:01:25Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Open selection highlight menu,20,false
2025-09-01T17:06:52Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Open selection highlight menu,1,false
2025-09-08T09:55:37Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Remove highlight,28,false
2025-08-26T20:50:54Z,www.amazon.com,,Kindle for iOS,B003VPWY64,Dismiss,1,false
2025-08-27T21:20:29Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Dismiss,1,false
2025-10-06T03:12:32Z,www.amazon.com,US,Kindle for Android,B0DCG89SDJ,Dismiss,1,false
2025-09-26T11:20:11Z,www.amazon.com,,Kindle for iOS,B08LDYBGJD,Dismiss,9,false
2025-07-20T03:52:32Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Remove highlight,24,false
2025-08-28T01:10:51Z,www.amazon.com,,Kindle for iOS,B0DC66QD8K,Remove highlight,1,false
2025-09-29T02:02:36Z,www.amazon.com,,Kindle for iOS,B09QD52KWF,Open selection highlight menu,25,false
2025-08-30T18:58:18Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Dismiss,1,false
2025-10-01T16:50:11Z,www.amazon.com,,Kindle for iOS,B0CFDCMPVC,Open selection highlight menu,19,false
2025-08-24T23:15:44Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Open selection highlight menu,2,false
2025-07-24T01:50:16Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,16,false
2025-08-31T15:57:33Z,www.amazon.com,,Kindle for iOS,B0DB2L4TWY,Open selection highlight menu,1,false
2025-07-18T13:58:13Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,39,false
2025-07-24T01:13:57Z,www.amazon.com,,Kindle for iOS,B0CTXVHQW6,Open selection highlight menu,2,false
2025-09-09T01:01:11Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,13,false
2025-09-16T12:41:01Z,www.amazon.com,,Kindle for iOS,B0CWPBWTCY,Open selection highlight menu,32,false
2025-07-20T13:34:00Z,www.amazon.com,,Kindle for iOS,B0C4GRKJTF,Dismiss,39,false
2025-09-21T21:17:54Z,www.amazon.com,,Kindle for iOS,3984724CEF794A0FAABD20B80318BFC9,Dismiss,1,false
2025-09-19T22:28:30Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,7,false
2025-08-23T21:30:18Z,www.amazon.com,,Kindle for iOS,B07DMZ5YR9,Open selection highlight menu,46,false
2025-08-30T01:22:40Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Dismiss,1,false
2025-07-17T03:01:02Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Remove highlight,6,false
2025-08-30T02:34:40Z,www.amazon.com,,Kindle for iOS,B0C3C7G6HN,Open selection highlight menu,28,false
2025-08-23T23:48:35Z,www.amazon.com,,Kindle for iOS,B0D7ZVQG2N,Remove highlight,14,false
2025-07-18T13:47:18Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Remove highlight,26,false
2025-07-22T05:03:31Z,www.amazon.com,,Kindle for iOS,B0CJDPTB3V,Open selection highlight menu,23,false
2025-09-01T15:59:38Z,www.amazon.com,,Kindle for iOS,B0DPX5M3BH,Dismiss,32,false
2025-07-17T02:33:06Z,www.amazon.com,,Kindle for iOS,B0B9TBGC5X,Open selection highlight menu,22,false
2025-09-19T20:48:49Z,www.amazon.com,,Kindle for iOS,B0DXVVG8LM,Open selection highlight menu,20,false
2025-09-09T18:39:41Z,www.amazon.com,,Kindle for iOS,B0C6NNZSVQ,Open selection highlight menu,5,false
2025-07-18T19:57:05Z,www.amazon.com,,Kindle for iOS,B0BT9W3ZS2,Open selection highlight menu,1,false
2025-09-29T23:10:17Z,www.amazon.com,,Kindle for iOS,B0BSG1XDTR,Open selection highlight menu,30,false
