created_timestamp,ASIN,customer_context,action,highlight_color,is_starred,show_options_after_highlighting,number_of_words_in_highlight,device_family,country,preferred_marketplace
2024-03-17T19:09:42Z,B0757CRTLY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T02:56:58Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,5,Kindle for iOS,Not Available,US
2024-03-08T00:15:31Z,B083TZV25B,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-25T17:55:09Z,B07Y82JMF8,QuickHighlight,AddHighlight,Not Available,No,Off,3,Kindle for iOS,Not Available,US
2024-03-23T16:07:30Z,B00V3MY1IQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-09T05:25:30Z,B071NRXLXB,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-23T21:10:16Z,B00V3MY1GS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-18T17:01:28Z,B00846REIS,QuickHighlight,AddHighlight,Not Available,No,Off,30,Kindle for iOS,Not Available,US
2024-03-05T09:56:51Z,B07QNKVR3N,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-27T14:01:36Z,B09ZKRWCG4,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-11T23:04:55Z,B09P5GT746,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-28T02:13:39Z,B0BC16PP4Z,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T06:32:47Z,B0CB1RMZRC,QuickHighlight,AddHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-03T22:30:48Z,B01MYYEYWP,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T21:21:59Z,B0B232HFC9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-04-02T13:43:14Z,5BEA93B92BE3430FB2DF09D918F5365C,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T05:49:05Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,16,Kindle for iOS,Not Available,US
2024-04-01T17:39:36Z,B09Z7BYZS3,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-08T03:27:12Z,B083TZV25B,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-11T05:10:57Z,B07B9WH8KT,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-05T12:09:45Z,B07QNKVR3N,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T04:59:59Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-05T05:24:32Z,B07QNKVR3N,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T19:55:04Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-18T11:28:43Z,B00846REIS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-16T04:14:37Z,B017S3J3X6,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T05:12:27Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T02:45:38Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T06:39:00Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-14T03:33:27Z,B0C7QYS91W,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-03T22:30:46Z,B01MYYEYWP,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-08T22:54:26Z,B01D6TA9Y8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T23:13:05Z,B0B232HFC9,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-13T21:55:32Z,B08266SRVP,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-19T02:26:11Z,B008673ZAQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T00:14:01Z,B091SLLP6H,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-28T17:44:24Z,B0CYWDS6CT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-22T06:38:34Z,B0B1KVSRCL,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T18:28:38Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-13T13:36:53Z,B08266PLCC,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-02-25T22:08:44Z,B0B232HFC9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-06T19:18:50Z,B00FO60CH6,QuickHighlight,AddHighlight,Not Available,No,Off,33,Kindle for iOS,Not Available,US
2024-03-23T00:26:46Z,B0CHWQPB49,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T14:09:18Z,B09NJBVM8Z,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-19T03:46:55Z,B008673ZAQ,QuickHighlight,AddHighlight,Not Available,No,Off,24,Kindle for iOS,Not Available,US
2024-02-25T05:20:39Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-09T19:31:18Z,B07WJ2X243,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T17:55:27Z,B0BDW9C3JY,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-26T00:31:25Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-14T03:01:30Z,B0C7QYS91W,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-02-29T14:34:18Z,B08Y6DCS1Y,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-03-01T16:13:28Z,B0994RZ2L1,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T18:14:41Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-05T19:38:05Z,B00AXIZ5MC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T06:50:21Z,B091SLLP6H,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T16:41:31Z,B09NJBVM8Z,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-28T18:59:14Z,B0CYWDS6CT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-08T00:32:54Z,B083TZV25B,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-25T05:00:02Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-02T15:00:13Z,B09QY2KWKY,SelectedTextMenu,ChangeColorOfHighlight,pink,,Off,,Kindle for iOS,Not Available,US
2024-03-01T00:11:08Z,B091SLLP6H,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T20:13:49Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T18:55:50Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-27T19:35:12Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-01T16:57:13Z,B09Z7BYZS3,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-14T04:53:59Z,B0C7QYS91W,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-14T14:23:38Z,B0C7QYS91W,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T05:16:52Z,B01MTZDCUN,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-09T05:57:39Z,B071NRXLXB,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T12:06:09Z,B0BCZWC3QZ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-15T20:54:18Z,B07XQK3SGQ,QuickHighlight,AddHighlight,Not Available,No,Off,10,Kindle for iOS,Not Available,US
2024-02-25T05:49:08Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,16,Kindle for iOS,Not Available,US
2024-03-22T07:53:23Z,B0B1KVSRCL,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-02T00:33:02Z,B0BHLBHG79,QuickHighlight,AddHighlight,Not Available,No,Off,24,Kindle for iOS,Not Available,US
2024-03-03T19:25:29Z,B01N5C6HP9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T21:04:49Z,B09NJBVM8Z,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-22T07:53:25Z,B0B1KVSRCL,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T03:51:35Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T23:53:41Z,B09X6KD3CS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-03T03:53:06Z,B09QY2KWKY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-20T03:01:15Z,B008UCJ7KO,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T18:13:44Z,B09X6KD3CS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-06T03:50:33Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T06:32:52Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,6,Kindle for iOS,Not Available,US
2024-03-09T02:39:28Z,B01D6TA9Y8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-02T00:35:54Z,B0BHLBHG79,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-09T03:11:13Z,B01D6TA9Y8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T21:45:15Z,B0B232HFC9,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-18T17:07:07Z,B00846REIS,QuickHighlight,AddHighlight,Not Available,No,Off,27,Kindle for iOS,Not Available,US
2024-04-06T18:02:52Z,B00FO60CH6,QuickHighlight,AddHighlight,Not Available,No,Off,30,Kindle for iOS,Not Available,US
2024-03-04T01:37:36Z,B01MYYEYWP,QuickHighlight,AddHighlight,Not Available,No,Off,5,Kindle for iOS,Not Available,US
2024-03-22T07:05:05Z,B0B1KVSRCL,QuickHighlight,AddHighlight,Not Available,No,Off,20,Kindle for iOS,Not Available,US
2024-03-12T04:30:19Z,B09P5GT746,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-28T17:11:37Z,B0BDW83LGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-15T23:52:17Z,B07XQK3SGQ,QuickHighlight,AddHighlight,Not Available,No,Off,16,Kindle for iOS,Not Available,US
2024-03-19T03:39:18Z,B008673ZAQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T00:12:24Z,B091SLLP6H,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T11:50:16Z,B07QNKVR3N,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T23:46:11Z,B09S1CMMBT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-13T05:30:44Z,B01MSWC05T,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-20T04:30:55Z,B00NEQRNVG,QuickHighlight,AddHighlight,Not Available,No,Off,26,Kindle for iOS,Not Available,US
2024-02-29T19:52:36Z,B08Y6DCS1Y,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-27T09:17:55Z,B08X472VK3,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-16T08:44:35Z,B017S3J3X6,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-27T23:20:13Z,B0BC16PP4Z,QuickHighlight,AddHighlight,Not Available,No,Off,5,Kindle for iOS,Not Available,US
2024-03-06T15:18:13Z,B01KB8XC5A,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-27T08:13:00Z,B08X472VK3,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-18T01:54:27Z,B0CLT4QRQL,QuickHighlight,AddHighlight,Not Available,No,Off,19,Kindle for iOS,Not Available,US
2024-03-02T15:03:22Z,B09QY2KWKY,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T22:45:46Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-23T18:47:35Z,B00V3MY1IQ,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-18T22:26:02Z,B008673ZAQ,QuickHighlight,AddHighlight,Not Available,No,Off,26,Kindle for iOS,Not Available,US
2024-03-25T15:18:59Z,B00W22ITCU,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-09T03:27:19Z,B01D6TA9Y8,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-25T14:48:25Z,B00W22ITCU,QuickHighlight,AddHighlight,Not Available,No,Off,29,Kindle for iOS,Not Available,US
2024-03-18T17:21:02Z,B00846REIS,QuickHighlight,AddHighlight,Not Available,No,Off,29,Kindle for iOS,Not Available,US
2024-03-07T21:20:15Z,B083TZV25B,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T05:24:30Z,B07QNKVR3N,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T05:11:30Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-15T13:11:25Z,B07XQK3SGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T07:06:44Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-23T22:13:24Z,B00V3MY1GS,QuickHighlight,AddHighlight,Not Available,No,Off,54,Kindle for iOS,Not Available,US
2024-02-29T03:41:25Z,B08Y6DCS1Y,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-28T14:04:10Z,B0CYWDS6CT,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-02-27T16:18:34Z,B0BDW9C3JY,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-22T10:06:44Z,B0B1KVSRCL,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-06T15:15:07Z,B01KB8XC5A,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-04-10T19:42:47Z,B01L7Q54NI,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-02T15:01:59Z,B09QY2KWKY,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-24T03:24:36Z,B0CB1RMZRC,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-04-02T00:59:32Z,B0BHLBHG79,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-13T00:24:40Z,B08266PLCC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T14:37:29Z,B0BCZWC3QZ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-23T18:37:23Z,B00V3MY1IQ,QuickHighlight,AddHighlight,Not Available,No,Off,17,Kindle for iOS,Not Available,US
2024-03-15T18:35:09Z,B07XQK3SGQ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-11T04:26:02Z,B07B9WH8KT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T05:01:37Z,B091SLLP6H,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-02-24T21:05:25Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-12T04:46:43Z,B09P5GT746,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-20T04:54:36Z,B00NEQRNVG,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-03-02T23:25:22Z,B09QY2KWKY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-06T04:12:54Z,B07C7N5CBS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-09T20:47:58Z,B07WJ2X243,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T08:42:02Z,B09X6KD3CS,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-13T22:54:04Z,B08266SRVP,QuickHighlight,AddHighlight,Not Available,No,Off,5,Kindle for iOS,Not Available,US
2024-03-27T03:30:07Z,B08X472VK3,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-12T03:22:01Z,B09P5GT746,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-13T18:19:42Z,B08266V1T2,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-23T00:26:44Z,B0CHWQPB49,QuickHighlight,AddHighlight,Not Available,No,Off,14,Kindle for iOS,Not Available,US
2024-02-24T06:03:33Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T00:12:49Z,B091SLLP6H,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-05T14:17:39Z,B00AXIZ5MC,QuickHighlight,AddHighlight,Not Available,No,Off,27,Kindle for iOS,Not Available,US
2024-03-26T16:44:43Z,B0BCZWC3QZ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T13:29:24Z,B09NJBVM8Z,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T16:45:35Z,B0BCZWC3QZ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-11T20:53:51Z,B09P5GT746,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-01T08:30:41Z,B091SLLP6H,QuickHighlight,AddHighlight,Not Available,No,Off,21,Kindle for iOS,Not Available,US
2024-03-13T01:05:53Z,B08266PLCC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-13T22:54:07Z,B08266SRVP,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-25T04:51:52Z,B09S1CMMBT,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T23:53:39Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,9,Kindle for iOS,Not Available,US
2024-03-01T05:14:47Z,B091SLLP6H,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-26T00:01:25Z,B07Y82JMF8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-04-05T23:52:41Z,B00AXIZ5MC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-09T19:42:11Z,B07WJ2X243,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-04T01:37:39Z,B01MYYEYWP,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-08T00:15:33Z,B083TZV25B,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T13:12:36Z,B0BDW9C3JY,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-03-01T15:16:48Z,B0994RZ2L1,SelectedTextMenu,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-28T13:49:28Z,B0CYWDS6CT,QuickHighlight,AddHighlight,Not Available,No,Off,15,Kindle for iOS,Not Available,US
2024-03-17T20:47:44Z,B0CLT4QRQL,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-27T03:28:20Z,B09X6KD3CS,QuickHighlight,AddHighlight,Not Available,No,Off,16,Kindle for iOS,Not Available,US
2024-03-23T17:29:56Z,B00V3MY1IQ,QuickHighlight,AddHighlight,Not Available,No,Off,8,Kindle for iOS,Not Available,US
2024-03-19T00:59:55Z,B008673ZAQ,QuickHighlight,AddHighlight,Not Available,No,Off,17,Kindle for iOS,Not Available,US
2024-04-05T20:58:05Z,B00AXIZ5MC,QuickHighlight,AddHighlight,Not Available,No,Off,31,Kindle for iOS,Not Available,US
2024-02-24T05:57:50Z,B0CB1RMZRC,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,4,Kindle for iOS,Not Available,US
2024-03-04T05:06:57Z,B01MTZDCUN,QuickHighlight,AddHighlight,Not Available,No,Off,7,Kindle for iOS,Not Available,US
2024-02-24T17:39:32Z,B08K62VYDJ,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,3,Kindle for iOS,Not Available,US
2024-03-25T03:23:47Z,B00V3MY186,QuickHighlight,AddHighlight,Not Available,No,Off,2,Kindle for iOS,Not Available,US
2024-02-27T19:43:30Z,B0BDW9C3JY,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-03-05T22:55:43Z,B07C7N5CBS,QuickHighlight,AddHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
2024-02-26T01:32:46Z,B09HLCTYZ8,SelectedTextMenu,RemoveHighlight,Not Available,No,Off,1,Kindle for iOS,Not Available,US
