campaign,preferred_marketplace,country,device_family,kindle_software_version,session_id,campaign_status,last_used_ASIN,home_page_number,campaign_display_position
2024-04-08T02:49:21.018Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00N6PD7L0,1,1
2024-04-07T03:08:02.135Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-31T12:47:28.400Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-04-15T00:56:01.748Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,3
2024-04-06T20:21:27.827Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B00FO60CH6,1,2
2024-04-07T17:52:29.028Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-27T08:38:47.341Z,www.amazon.com,US,Kindle E-reader,4212850015,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:45:34.457Z,www.amazon.com,US,Kindle E-reader,3924990005,Not Applicable,displayed,Not Available,1,1
2024-04-06T16:50:51.663Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-08T02:04:45.852Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00N6PD7L0,1,1
2023-12-01T12:17:10.432Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,Not Available,1,2
2024-03-29T02:46:03.169Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,4,11
2024-03-31T14:42:38.857Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B07ZFZZ2GQ,1,1
2024-04-08T14:16:34.474Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-07-17T15:39:50.874Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,Not Available,2,3
2024-04-02T01:27:10.256Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-03-30T18:57:29.470Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B09DTJF1WD,1,1
2024-03-29T02:46:02.000Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,5,13
2024-03-30T01:05:05.426Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,1,2
2024-04-16T03:51:17.998Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,2,1
2024-04-07T17:52:57.341Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00H57X864,1,1
2024-04-08T02:11:31.029Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,4
2024-04-11T03:24:56.541Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B01L7Q54NI,1,1
2024-04-27T08:38:47.403Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,Not Available,1,2
2024-03-29T02:52:59.711Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,1,2
2024-04-08T22:50:19.667Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00O6V45CS,1,1
2023-12-01T12:18:30.068Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,B0B36FKPS8,1,2
2024-04-06T22:47:55.333Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-03-29T02:46:05.773Z,www.amazon.com,US,Kindle E-reader,3924990005,Not Applicable,displayed,Not Available,1,1
2024-04-23T03:42:59.151Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-07T17:53:05.154Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00H57X864,1,1
2024-04-08T02:04:49.458Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,7
2024-04-15T00:56:01.790Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,4
2024-07-17T15:39:50.892Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,Not Available,2,4
2024-04-04T03:11:14.714Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-08T02:04:50.169Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,4,9
2024-04-06T16:50:52.504Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-07-18T18:25:29.869Z,www.amazon.com,US,Kindle E-reader,4246250033,Not Applicable,displayed,Not Available,1,1
2024-04-06T00:51:40.327Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-23T03:43:12.680Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,7
2024-04-07T02:38:03.585Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B00O6V45E6,1,2
2024-03-30T01:04:58.262Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,4,11
2024-04-11T00:53:41.084Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-16T03:51:48.675Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-15T00:54:18.807Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-13T16:12:29.582Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-03-30T01:05:01.545Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,6,14
2024-04-11T00:54:58.083Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-10T01:42:54.422Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:46:01.979Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,5,12
2024-04-15T00:46:31.965Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-20T22:18:53.290Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B01N9F5IOL,1,1
2024-04-15T20:07:27.038Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,4
2024-04-15T00:54:59.415Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,3
2024-04-07T17:52:46.062Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:46:03.127Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,4,9
2024-04-15T00:45:53.318Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-04-11T03:24:56.803Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B01L7Q54NI,1,1
2024-03-29T02:46:04.799Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,2,4
2024-04-08T22:50:20.173Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00O6V45CS,1,1
2024-04-02T10:58:38.153Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B0BHLBHG79,1,2
2024-03-29T02:45:16.811Z,www.amazon.com,US,Kindle E-reader,3924990005,Not Applicable,displayed,Not Available,1,2
2024-03-30T19:47:05.960Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B09DTJF1WD,1,2
2024-07-17T15:39:53.738Z,www.amazon.com,US,Kindle E-reader,4212850015,137-4000468-4417115,displayed,Not Available,1,2
2024-03-30T06:24:58.335Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B09DTJF1WD,1,1
2024-04-16T03:51:17.730Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,4
2024-04-20T21:55:45.630Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,3
2024-04-02T01:26:16.715Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-30T06:24:58.915Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-03-29T02:46:00.738Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,4,9
2024-04-08T02:11:30.363Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,6
2024-07-18T18:25:29.378Z,www.amazon.com,US,Kindle E-reader,4246250033,137-4000468-4417115,displayed,B09X4PVC6F,1,2
2024-04-06T01:48:40.584Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-06T16:50:58.793Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B00BKK6E04,1,1
2024-03-30T01:04:25.948Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-07T03:08:02.187Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-15T00:45:53.234Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-23T03:43:12.703Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,3,8
2024-03-31T13:11:52.197Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-03-30T21:34:15.200Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-03-29T02:46:03.153Z,www.amazon.com,US,Kindle E-reader,3924990005,133-3891806-0736958,displayed,Not Available,4,10
2024-04-08T02:04:50.275Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,4,11
2024-03-30T21:48:48.148Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-15T00:54:18.748Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:57:35.922Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,1,2
2024-03-30T06:24:58.863Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-02T10:58:38.793Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-04-06T16:50:52.534Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,0
2024-04-10T02:50:38.605Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B01LWVWGZW,1,1
2024-04-21T23:04:33.163Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B0BXQP63XL,1,2
2024-04-10T02:50:39.018Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B01LWVWGZW,1,1
2024-04-08T10:54:08.614Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,1,2
2024-04-02T01:27:10.201Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-15T00:46:31.930Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-29T02:57:35.899Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-04-15T00:54:59.459Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,Not Available,2,5
2024-04-16T03:51:48.635Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,Not Available,1,1
2024-03-30T01:04:59.733Z,www.amazon.com,US,Kindle E-reader,4193160020,133-3891806-0736958,displayed,Not Available,5,12
2024-03-30T19:47:05.934Z,www.amazon.com,US,Kindle E-reader,4193160020,Not Applicable,displayed,B09DTJF1WD,1,1
2024-04-11T03:24:56.566Z,www.amazon.com,US,Kindle E-reader,4193160020,137-4000468-4417115,displayed,B01L7Q54NI,1,2
