Created Timestamp,Preferred Marketplace,Device Family,ASIN,Event Type,Context,Action Id,Widget Layout,Autoshelving Tutorial Shown,Kindle ASIN,Autoshelving Hides By Default,Is Goodreads User,Widget Invoked By,Device Is Offline,Shelf Status
2024-04-18T02:09:40Z,www.amazon.com,iOS,B0CL1C4PM4,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CL1C4PM4,Yes,Yes,Invoked By Book Menu,No,read
2025-02-13T13:34:31Z,www.amazon.com,iOS,B0D7NN1P97,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D7NN1P97,Yes,Yes,Invoked By Book Menu,No,read
2024-11-15T20:00:20Z,www.amazon.com,iOS,B0BQ79WJLC,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BQ79WJLC,Yes,Yes,Invoked By Book Menu,No,read
2025-06-09T02:39:59Z,www.amazon.com,iOS,B00LJKT64Q,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00LJKT64Q,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-24T02:34:10Z,www.amazon.com,iOS,B0C4LHVJ82,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C4LHVJ82,Yes,Yes,InvokedByBookOpen,No,read
2024-03-05T01:51:20Z,www.amazon.com,iOS,B09NJBVM8Z,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B09NJBVM8Z,Yes,Yes,Invoked By Book Menu,No,read
2025-05-20T05:11:37Z,www.amazon.com,iOS,B0DGCLB3X3,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DGCLB3X3,Yes,Yes,Invoked By Book Menu,No,read
2024-12-08T04:15:36Z,www.amazon.com,iOS,B091N9KW8N,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B091N9KW8N,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-12-31T05:23:33Z,www.amazon.com,iOS,B0D9KJMVRB,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D9KJMVRB,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-04-16T00:30:36Z,www.amazon.com,iOS,B0CZP7QV5D,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CZP7QV5D,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-08-27T18:21:03Z,www.amazon.com,iOS,B003VPWY64,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B003VPWY64,Yes,Yes,Invoked By Book Menu,No,read
2024-09-27T08:30:17Z,www.amazon.com,iOS,B0D5YPRZHB,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D5YPRZHB,Yes,Yes,Invoked By Book Menu,No,read
2025-02-14T11:27:11Z,www.amazon.com,iOS,B0BF16RV53,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BF16RV53,Yes,Yes,Invoked By Book Menu,No,read
2024-09-30T10:42:46Z,www.amazon.com,iOS,B09CP3FR9K,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09CP3FR9K,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-10-28T00:32:03Z,www.amazon.com,iOS,B0B5NMN9XQ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0B5NMN9XQ,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-12-19T01:57:13Z,www.amazon.com,iOS,B09GCC6Y5M,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09GCC6Y5M,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-02-11T22:27:24Z,www.amazon.com,iOS,B0D3C17M1Z,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D3C17M1Z,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-10-29T18:09:48Z,www.amazon.com,iOS,B0BSXMNJ8C,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BSXMNJ8C,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-09-29T12:43:57Z,www.amazon.com,iOS,B0BG8HC2NG,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BG8HC2NG,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-10-15T03:39:19Z,www.amazon.com,iOS,B00OZP5VRS,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00OZP5VRS,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-11-19T19:03:27Z,www.amazon.com,iOS,B015FELXQ0,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B015FELXQ0,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-10-30T11:23:01Z,www.amazon.com,iOS,B0C35K5GRL,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C35K5GRL,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-12-10T02:16:47Z,www.amazon.com,iOS,B0C3SNCRXM,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C3SNCRXM,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-06-17T11:27:38Z,www.amazon.com,iOS,B0CL5FT1GZ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BV1C2PJ8,Yes,Yes,Invoked By Book Menu,No,read
2025-01-03T03:58:20Z,www.amazon.com,iOS,B0CK55PS1P,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CK55PS1P,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-11-02T10:41:11Z,www.amazon.com,iOS,B0181ONKDU,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0181ONKDU,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-04-08T23:08:24Z,www.amazon.com,iOS,B09418JQMK,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09418JQMK,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-01-21T06:01:51Z,www.amazon.com,iOS,B0CKBX1G7X,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CKBX1G7X,Yes,Yes,Invoked By Book Menu,No,read
2025-06-04T01:45:56Z,www.amazon.com,iOS,B0CHBML59T,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CHBML59T,Yes,Yes,Invoked By Book Menu,No,read
2025-06-07T13:26:12Z,www.amazon.com,iOS,B0C1LJS1XX,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C1LJS1XX,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-11-01T13:10:21Z,www.amazon.com,iOS,B0D4W772V5,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D4W772V5,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-06-06T10:20:00Z,www.amazon.com,iOS,B0DQVGJ7ZK,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0DQVGJ7ZK,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-11-14T01:24:39Z,www.amazon.com,iOS,B0CCNBRNRQ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CCNBRNRQ,Yes,Yes,InvokedByBookOpen,No,read
2025-01-15T01:11:53Z,www.amazon.com,iOS,B0CKRXNDCF,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CKRXNDCF,Yes,Yes,InvokedByBookOpen,No,read
2025-05-06T05:11:16Z,www.amazon.com,iOS,B00JAXSEFQ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00JAXSEFQ,Yes,Yes,Invoked By Book Menu,No,read
2025-06-15T22:31:21Z,www.amazon.com,iOS,B0CMQ8X4LN,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CMQ8X4LN,Yes,Yes,Invoked By Book Menu,No,read
2024-03-23T20:43:04Z,www.amazon.com,iOS,B00V3MY1IQ,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B00V3MY1IQ,Yes,Yes,Invoked By Book Menu,No,read
2025-05-24T19:51:50Z,www.amazon.com,iOS,B0D2VNCDRQ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D2VNCDRQ,Yes,Yes,Invoked By Book Menu,No,read
2025-06-08T03:21:19Z,www.amazon.com,iOS,B08LD2HT9F,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B08LD2HT9F,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-10-07T01:12:10Z,www.amazon.com,ThirdPartyAndroid,B0DCG89SDJ,AutoShelving,end_actions,PerformAutoShelving,,Yes,B0DCG89SDJ,Yes,Yes,InvokedByBookFinish,No,read
2024-12-14T11:57:11Z,www.amazon.com,iOS,B0C453T7BV,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0C453T7BV,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-09-24T23:19:03Z,www.amazon.com,iOS,B0D4YYKBC7,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D4YYKBC7,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-03-17T12:41:58Z,www.amazon.com,iOS,B0CDJPKT7K,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CDJPKT7K,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-05-05T01:25:59Z,www.amazon.com,iOS,B00JAXSEFQ,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00JAXSEFQ,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-03-22T11:52:26Z,www.amazon.com,iOS,B0B1KVSRCL,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0B1KVSRCL,Yes,Yes,Invoked By Book Menu,No,read
2025-05-12T03:30:52Z,www.amazon.com,iOS,B00VJSQKWY,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B00VJSQKWY,Yes,Yes,Invoked By Book Menu,No,read
2024-04-21T21:06:09Z,www.amazon.com,iOS,B0BXQP63XL,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B0BXQP63XL,Yes,Yes,Invoked By Book Menu,No,currently-reading
2025-03-04T04:35:04Z,www.amazon.com,iOS,B0CWZ83PGD,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CLGW57HP,Yes,Yes,InvokedByBookOpen,No,read
2024-04-27T23:34:31Z,www.amazon.com,iOS,B017O4W3V8,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B017O4W3V8,Yes,Yes,Invoked By Book Menu,No,read
2024-05-06T01:12:53Z,www.amazon.com,iOS,B01MQLZ12X,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B01MQLZ12X,Yes,Yes,Invoked By Book Menu,No,read
2025-05-23T08:26:12Z,www.amazon.com,iOS,B0D3Z2M35D,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D3Z2M35D,Yes,Yes,Invoked By Book Menu,No,read
2024-03-04T06:19:39Z,www.amazon.com,iOS,B01MTZDCUN,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B01MTZDCUN,Yes,Yes,Invoked By Book Menu,No,read
2025-03-08T16:29:46Z,www.amazon.com,iOS,B0BYWR9N4G,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BYWR9N4G,Yes,Yes,Invoked By Book Menu,No,read
2025-03-02T01:46:58Z,www.amazon.com,iOS,B0BYKSTDNB,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0BYKSTDNB,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-11-01T19:44:28Z,www.amazon.com,iOS,B0D4W772V5,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0D4W772V5,Yes,Yes,InvokedByBookOpen,No,read
2025-01-14T11:18:55Z,www.amazon.com,iOS,B0CKRXNDCF,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CKRXNDCF,Yes,Yes,InvokedByBookOpen,No,currently-reading
2025-01-09T10:58:43Z,www.amazon.com,iOS,B0CK55PS1P,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0CK55PS1P,Yes,Yes,Invoked By Book Menu,No,read
2024-03-13T13:43:07Z,www.amazon.com,iOS,B08266PLCC,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B08266PLCC,Yes,Yes,Invoked By Book Menu,No,read
2025-01-15T22:46:47Z,www.amazon.com,iOS,B07QBC8QTP,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B07QBC8QTP,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-10-13T16:19:26Z,www.amazon.com,iOS,B09Z9K12P2,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B09Z9K12P2,Yes,Yes,InvokedByBookOpen,No,currently-reading
2024-04-26T19:04:23Z,www.amazon.com,iOS,B0B7L29TB7,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B0B7L29TB7,Yes,Yes,Invoked By Book Menu,No,read
2025-02-02T23:47:56Z,www.amazon.com,iOS,B093WB84G1,AutoShelving,AnyActionsAutoShelvingWidget,PerformAutoShelving,AutoShelvingLayout,No,B093WB84G1,Yes,Yes,Invoked By Book Menu,No,read
2024-03-09T03:34:34Z,www.amazon.com,iOS,B01D6TA9Y8,ManualShelving,AnyActionsAutoShelvingWidget,PerformManualShelving,ManualShelvingLayout,Yes,B01D6TA9Y8,Yes,Yes,Invoked By Book Menu,No,read
