created_timestamp,preferred_marketplace,country,device_family,content_id,connection _type,connection_state,connection_setting_changed
2024-04-07T17:52:23Z,www.amazon.com,US,Kindle E-reader,B00O6V45E6,wireless,wifi,by user
2024-04-29T08:37:30Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-04-23T05:55:50Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-22T00:43:24Z,www.amazon.com,US,Kindle E-reader,B083GY7J9P,wireless,wifi,by user
2024-04-20T18:05:46Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-03-31T05:03:11Z,www.amazon.com,US,Kindle E-reader,B07ZFZZ2GQ,wireless,wifi,by user
2024-04-07T03:08:04Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-05-05T08:32:15Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-04-19T08:36:37Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-05-16T08:33:27Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-05-18T08:32:14Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,bluetooth,idle,by user
2024-07-20T16:27:53Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-05-13T08:36:25Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-03T08:32:26Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,wifi,by user
2024-04-20T21:12:39Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,wireless,wifi,by user
2024-04-17T08:33:48Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-07T19:55:37Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-20T08:32:25Z,www.amazon.com,US,Kindle E-reader,B09HJDSQ5P,wireless,wifi,by user
2024-04-24T02:36:03Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-07-18T18:13:12Z,www.amazon.com,US,Kindle E-reader,B09X4PVC6F,wireless,wifi,by user
2024-04-27T08:33:29Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-05-16T08:39:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-17T02:23:39Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-05-04T08:39:13Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-05-11T08:37:29Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-04-29T08:32:28Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-04-06T15:14:21Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-22T08:33:22Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-11T02:34:38Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-16T08:33:27Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-07T01:11:07Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-05-18T08:37:22Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,idle,by user
2024-05-07T08:34:20Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-06T00:51:38Z,www.amazon.com,US,Kindle E-reader,B008WOTQGU,wireless,wifi,by user
2024-04-16T02:08:27Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-04-30T08:32:23Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,bluetooth,idle,by user
2024-05-16T08:37:52Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-25T08:36:03Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-04-06T20:21:00Z,www.amazon.com,US,Kindle E-reader,B00FO60CH6,wireless,wifi,by user
2024-05-17T08:32:19Z,www.amazon.com,US,Kindle E-reader,B0B9KVDK8P,wireless,wifi,by user
2024-04-20T15:34:31Z,www.amazon.com,US,Kindle E-reader,B09CNFRZDC,bluetooth,idle,by user
2024-07-20T16:49:15Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
2024-03-29T02:45:05Z,www.amazon.com,US,Kindle E-reader,Not Available,bluetooth,off,by user
2024-05-17T08:38:15Z,www.amazon.com,US,Kindle E-reader,Not Available,wireless,none,by user
