first_clicked_product_name,first_clicked_asin,first_added_product_name,first_added_asin,first_purchased_asin,first_purchase_product_name,click_count,add_count,borrow_count,order_count,aliases,marketplace_short_name,consume_count,is_recognized_session,max_total_found,total_txn_revenue,search_count,search_page_types,iss_alias,iss_query_prefix,keywords,active_refinement_count,search_type,operating_system_name,query_length,site_variant,spelling_correction,region,partition_date,clicked,free_units_ordered,iss_query_prefix_length,abandonments,paid_purchased,last_search_gmt_time,added,first_search_gmt_time
HIM (Unabridged),B01BU9AY8C,HIM (Unabridged),Not Applicable,Not Applicable,HIM (Unabridged),1,0,0,0,na-audible-us,US,0,yes,2567,0,1,Search,na-audible-us\,him,him,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-04-08T00:00:00Z,yes,0,3,0,0,2025-04-08T20:56:04Z,no,2025-04-08T20:56:04Z
"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",B0D4616M4P,"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",Not Applicable,Not Applicable,"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,740,0,1,Search,na-audible-us\,glow,glow,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-03-26T00:00:00Z,yes,0,4,0,0,2025-03-26T13:43:12Z,no,2025-03-26T13:43:12Z
"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",B0D4616M4P,"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",Not Applicable,Not Applicable,"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",2,0,0,0,na-audible-us,US,0,yes,740,0,1,Search,na-audible-us\,glow,glow,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-03-26T00:00:00Z,yes,0,4,0,0,2025-03-26T13:43:12Z,no,2025-03-26T13:43:12Z
"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",B0D4616M4P,"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",Not Applicable,Not Applicable,"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",1,0,0,0,na-audible-us,US,1,yes,0,0,1,Search,na-audible-us\,glow,glow,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-03-25T00:00:00Z,yes,0,4,0,0,2025-03-25T21:56:08Z,no,2025-03-25T21:56:08Z
"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",B0D4616M4P,"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",Not Applicable,Not Applicable,"Glow: The Plated Prisoner Series, Book 4 (Unabridged)",1,0,0,0,na-audible-us,US,1,yes,0,0,1,Search,na-audible-us\,glow,glow,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-03-25T00:00:00Z,yes,0,4,0,0,2025-03-25T21:56:08Z,no,2025-03-25T21:56:08Z
The Plated Prisoner Series (Unabridged),B09H7JQFY1,The Plated Prisoner Series (Unabridged),Not Applicable,Not Applicable,The Plated Prisoner Series (Unabridged),1,0,0,0,na-audible-us,US,0,yes,0,0,1,Search,na-audible-us\,gleam,gleam,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-03-24T00:00:00Z,yes,0,5,0,0,2025-03-24T21:00:40Z,no,2025-03-24T21:00:40Z
"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged)",B0CQ2ZP582,"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged)",Not Applicable,Not Applicable,"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,book of az,book of azrael amber v nicole,0,kw,iOS,6,Mobile Application,Not Applicable,CDW,2025-03-19T00:00:00Z,yes,0,10,0,0,2025-03-20T02:39:43Z,no,2025-03-20T02:39:43Z
"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged) Part 1",B0CQ2ZP582,"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged) Part 1",Not Applicable,Not Applicable,"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged) Part 1",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,book of az,book of azrael amber v nicole,0,kw,iOS,6,Mobile Application,Not Applicable,CDW,2025-03-19T00:00:00Z,yes,0,10,0,0,2025-03-20T02:39:43Z,no,2025-03-20T02:39:43Z
"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged)",B0CQ2ZP582,"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged)",Not Applicable,Not Applicable,"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,book of az,book of azrael amber v nicole,0,kw,iOS,6,Mobile Application,Not Applicable,CDW,2025-03-19T00:00:00Z,yes,0,10,0,0,2025-03-20T02:39:43Z,no,2025-03-20T02:39:43Z
"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged) Part 2",B0CQ2ZP582,"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged) Part 2",Not Applicable,Not Applicable,"The Book of Azrael: Gods and Monsters, Book 1 (Unabridged) Part 2",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,book of az,book of azrael amber v nicole,0,kw,iOS,6,Mobile Application,Not Applicable,CDW,2025-03-19T00:00:00Z,yes,0,10,0,0,2025-03-20T02:39:43Z,no,2025-03-20T02:39:43Z
HIM (Unabridged),B01BU9AY8C,HIM (Unabridged),Not Applicable,Not Applicable,HIM (Unabridged),1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,him,him,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-03-05T00:00:00Z,yes,0,3,0,0,2025-03-06T03:32:08Z,no,2025-03-06T03:32:08Z
HIM (Unabridged),B01BU9AY8C,HIM (Unabridged),Not Applicable,Not Applicable,HIM (Unabridged),1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,him,him,0,kw,iOS,1,Mobile Application,Not Applicable,CDW,2025-03-05T00:00:00Z,yes,0,3,0,0,2025-03-06T03:32:08Z,no,2025-03-06T03:32:08Z
Wild Side (Unabridged),B0DRDQDJMT,Wild Side (Unabridged),Not Applicable,Not Applicable,Wild Side (Unabridged),1,0,0,0,na-audible-us,US,0,yes,81,0,1,Search,na-audible-us,wild side,wild side,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-03-04T00:00:00Z,yes,0,9,0,0,2025-03-04T21:05:51Z,no,2025-03-04T21:05:51Z
Wild Side (Unabridged) Part 2,B0DRDQDJMT,Wild Side (Unabridged) Part 2,Not Applicable,Not Applicable,Wild Side (Unabridged) Part 2,1,0,0,0,na-audible-us,US,0,yes,81,0,1,Search,na-audible-us,wild side,wild side,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-03-04T00:00:00Z,yes,0,9,0,0,2025-03-04T21:05:51Z,no,2025-03-04T21:05:51Z
Wild Side (Unabridged),B0DRDQDJMT,Wild Side (Unabridged),Not Applicable,Not Applicable,Wild Side (Unabridged),1,0,0,0,na-audible-us,US,0,yes,81,0,1,Search,na-audible-us,wild side,wild side,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-03-04T00:00:00Z,yes,0,9,0,0,2025-03-04T21:05:51Z,no,2025-03-04T21:05:51Z
Wild Side (Unabridged) Part 1,B0DRDQDJMT,Wild Side (Unabridged) Part 1,Not Applicable,Not Applicable,Wild Side (Unabridged) Part 1,1,0,0,0,na-audible-us,US,0,yes,81,0,1,Search,na-audible-us,wild side,wild side,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-03-04T00:00:00Z,yes,0,9,0,0,2025-03-04T21:05:51Z,no,2025-03-04T21:05:51Z
"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged)",B0DBJ8Y2K1,"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,quicksilver,quicksilver xallie,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-25T00:00:00Z,yes,0,11,0,0,2025-02-25T20:56:33Z,no,2025-02-25T20:56:33Z
"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged) Part 2",B0DBJ8Y2K1,"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged) Part 2",Not Applicable,Not Applicable,"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged) Part 2",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,quicksilver,quicksilver xallie,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-25T00:00:00Z,yes,0,11,0,0,2025-02-25T20:56:33Z,no,2025-02-25T20:56:33Z
"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged) Part 1",B0DBJ8Y2K1,"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged) Part 1",Not Applicable,Not Applicable,"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged) Part 1",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,quicksilver,quicksilver xallie,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-25T00:00:00Z,yes,0,11,0,0,2025-02-25T20:56:33Z,no,2025-02-25T20:56:33Z
"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged)",B0DBJ8Y2K1,"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged)",Not Applicable,Not Applicable,"Quicksilver: The Fae & Alchemy Series, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,quicksilver,quicksilver xallie,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-25T00:00:00Z,yes,0,11,0,0,2025-02-25T20:56:33Z,no,2025-02-25T20:56:33Z
Love Me Tender (Unabridged),B073X2KHPD,Love Me Tender (Unabridged),Not Applicable,Not Applicable,Love Me Tender (Unabridged),1,0,0,0,na-audible-us,US,0,yes,2,0,1,Search,na-audible-us,laurie horiwitz,laurie horiwitz,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-23T00:00:00Z,yes,0,15,0,0,2025-02-24T04:13:27Z,no,2025-02-24T04:13:27Z
Part of Your World (Unabridged),B09NF42ZYV,Part of Your World (Unabridged),Not Applicable,Not Applicable,Part of Your World (Unabridged),1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,part,part of your world abby jimenez,0,kw,iOS,6,Mobile Application,Not Applicable,CDW,2025-02-23T00:00:00Z,yes,0,4,0,0,2025-02-24T05:48:05Z,no,2025-02-24T05:48:05Z
Love Me Tender (Unabridged),B073X2KHPD,Love Me Tender (Unabridged),Not Applicable,Not Applicable,Love Me Tender (Unabridged),1,0,0,0,na-audible-us,US,0,yes,2,0,1,Search,na-audible-us,laurie horiwitz,laurie horiwitz,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-23T00:00:00Z,yes,0,15,0,0,2025-02-24T04:13:27Z,no,2025-02-24T04:13:27Z
Part of Your World (Unabridged),B09NF42ZYV,Part of Your World (Unabridged),Not Applicable,Not Applicable,Part of Your World (Unabridged),1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,part,part of your world abby jimenez,0,kw,iOS,6,Mobile Application,Not Applicable,CDW,2025-02-23T00:00:00Z,yes,0,4,0,0,2025-02-24T05:48:05Z,no,2025-02-24T05:48:05Z
Wild Eyes (Unabridged),B0D98QJPWL,Wild Eyes (Unabridged),B0D98QJPWL,B0D98QJPWL,Wild Eyes (Unabridged),2,1,0,1,na-audible-us,US,1,yes,1,1,1,Search,na-audible-us,wild eyes,wild eyes,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-21T00:00:00Z,yes,0,9,0,1,2025-02-21T20:53:06Z,yes,2025-02-21T20:53:06Z
Wild Eyes (Unabridged),B0D98QJPWL,Wild Eyes (Unabridged),B0D98QJPWL,B0D98QJPWL,Wild Eyes (Unabridged),2,1,0,1,na-audible-us,US,1,yes,1,1,1,Search,na-audible-us,wild eyes,wild eyes,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-21T00:00:00Z,yes,0,9,0,1,2025-02-21T20:53:06Z,yes,2025-02-21T20:53:06Z
"The Fake Out: Vancouver Storm, Book 2 (Unabridged)",B0CWHZV8V5,"The Fake Out: Vancouver Storm, Book 2 (Unabridged)",Not Applicable,Not Applicable,"The Fake Out: Vancouver Storm, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,43,0,1,Search,na-audible-us,fake out,fake out,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-17T00:00:00Z,yes,0,8,0,0,2025-02-18T04:00:14Z,no,2025-02-18T04:00:14Z
"The Fake Out: Vancouver Storm, Book 2 (Unabridged) Part 2",B0CWHZV8V5,"The Fake Out: Vancouver Storm, Book 2 (Unabridged) Part 2",Not Applicable,Not Applicable,"The Fake Out: Vancouver Storm, Book 2 (Unabridged) Part 2",1,0,0,0,na-audible-us,US,0,yes,43,0,1,Search,na-audible-us,fake out,fake out,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-17T00:00:00Z,yes,0,8,0,0,2025-02-18T04:00:14Z,no,2025-02-18T04:00:14Z
"The Fake Out: Vancouver Storm, Book 2 (Unabridged)",B0CWHZV8V5,"The Fake Out: Vancouver Storm, Book 2 (Unabridged)",Not Applicable,Not Applicable,"The Fake Out: Vancouver Storm, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,43,0,1,Search,na-audible-us,fake out,fake out,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-17T00:00:00Z,yes,0,8,0,0,2025-02-18T04:00:14Z,no,2025-02-18T04:00:14Z
"The Fake Out: Vancouver Storm, Book 2 (Unabridged) Part 1",B0CWHZV8V5,"The Fake Out: Vancouver Storm, Book 2 (Unabridged) Part 1",Not Applicable,Not Applicable,"The Fake Out: Vancouver Storm, Book 2 (Unabridged) Part 1",1,0,0,0,na-audible-us,US,0,yes,43,0,1,Search,na-audible-us,fake out,fake out,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-02-17T00:00:00Z,yes,0,8,0,0,2025-02-18T04:00:14Z,no,2025-02-18T04:00:14Z
"House of Flame and Shadow: Crescent City, Book 3 (Unabridged)",B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged)",B0CGSXFQYY,B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged)",1,1,0,1,na-audible-us,US,0,yes,1,1,1,Search,na-audible-us,house of flame,house of flame and shadow,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-02-02T00:00:00Z,yes,0,14,0,1,2025-02-02T20:18:26Z,yes,2025-02-02T20:18:26Z
"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 1",B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 1",B0CGSXFQYY,B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 1",1,1,0,1,na-audible-us,US,0,yes,1,1,1,Search,na-audible-us,house of flame,house of flame and shadow,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-02-02T00:00:00Z,yes,0,14,0,1,2025-02-02T20:18:26Z,yes,2025-02-02T20:18:26Z
"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 3",B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 3",B0CGSXFQYY,B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 3",1,1,0,1,na-audible-us,US,0,yes,1,1,1,Search,na-audible-us,house of flame,house of flame and shadow,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-02-02T00:00:00Z,yes,0,14,0,1,2025-02-02T20:18:26Z,yes,2025-02-02T20:18:26Z
"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 2",B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 2",B0CGSXFQYY,B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged) Part 2",1,1,0,1,na-audible-us,US,0,yes,1,1,1,Search,na-audible-us,house of flame,house of flame and shadow,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-02-02T00:00:00Z,yes,0,14,0,1,2025-02-02T20:18:26Z,yes,2025-02-02T20:18:26Z
"House of Flame and Shadow: Crescent City, Book 3 (Unabridged)",B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged)",B0CGSXFQYY,B0CGSXFQYY,"House of Flame and Shadow: Crescent City, Book 3 (Unabridged)",1,1,0,1,na-audible-us,US,0,yes,1,1,1,Search,na-audible-us,house of flame,house of flame and shadow,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-02-02T00:00:00Z,yes,0,14,0,1,2025-02-02T20:18:26Z,yes,2025-02-02T20:18:26Z
"House of Sky and Breath: Crescent City, Book 2 (Unabridged)",B09MZPZ1WG,"House of Sky and Breath: Crescent City, Book 2 (Unabridged)",Not Applicable,Not Applicable,"House of Sky and Breath: Crescent City, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,house,house of sky and breath,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-01-31T00:00:00Z,yes,0,5,0,0,2025-01-31T20:40:22Z,no,2025-01-31T20:40:22Z
"House of Sky and Breath: Crescent City, Book 2 (Unabridged)",B09MZPZ1WG,"House of Sky and Breath: Crescent City, Book 2 (Unabridged)",Not Applicable,Not Applicable,"House of Sky and Breath: Crescent City, Book 2 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,house,house of sky and breath,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-01-31T00:00:00Z,yes,0,5,0,0,2025-01-31T20:40:22Z,no,2025-01-31T20:40:22Z
"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 1",B09MZPZ1WG,"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 1",Not Applicable,Not Applicable,"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 1",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,house,house of sky and breath,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-01-31T00:00:00Z,yes,0,5,0,0,2025-01-31T20:40:22Z,no,2025-01-31T20:40:22Z
"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 2",B09MZPZ1WG,"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 2",Not Applicable,Not Applicable,"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 2",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,house,house of sky and breath,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-01-31T00:00:00Z,yes,0,5,0,0,2025-01-31T20:40:22Z,no,2025-01-31T20:40:22Z
"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 3",B09MZPZ1WG,"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 3",Not Applicable,Not Applicable,"House of Sky and Breath: Crescent City, Book 2 (Unabridged) Part 3",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,house,house of sky and breath,0,kw,iOS,5,Mobile Application,Not Applicable,CDW,2025-01-31T00:00:00Z,yes,0,5,0,0,2025-01-31T20:40:22Z,no,2025-01-31T20:40:22Z
"House of Earth and Blood: Crescent City, Book 1 (Unabridged)",B082YHZPTY,"House of Earth and Blood: Crescent City, Book 1 (Unabridged)",Not Applicable,Not Applicable,"House of Earth and Blood: Crescent City, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,crescent,crescent city,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-01-28T00:00:00Z,yes,0,8,0,0,2025-01-28T20:43:15Z,no,2025-01-28T20:43:15Z
"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 2",B082YHZPTY,"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 2",Not Applicable,Not Applicable,"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 2",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,crescent,crescent city,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-01-28T00:00:00Z,yes,0,8,0,0,2025-01-28T20:43:15Z,no,2025-01-28T20:43:15Z
"House of Earth and Blood: Crescent City, Book 1 (Unabridged)",B082YHZPTY,"House of Earth and Blood: Crescent City, Book 1 (Unabridged)",Not Applicable,Not Applicable,"House of Earth and Blood: Crescent City, Book 1 (Unabridged)",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,crescent,crescent city,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-01-28T00:00:00Z,yes,0,8,0,0,2025-01-28T20:43:15Z,no,2025-01-28T20:43:15Z
"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 3",B082YHZPTY,"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 3",Not Applicable,Not Applicable,"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 3",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,crescent,crescent city,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-01-28T00:00:00Z,yes,0,8,0,0,2025-01-28T20:43:15Z,no,2025-01-28T20:43:15Z
"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 1",B082YHZPTY,"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 1",Not Applicable,Not Applicable,"House of Earth and Blood: Crescent City, Book 1 (Unabridged) Part 1",1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,crescent,crescent city,0,kw,iOS,2,Mobile Application,Not Applicable,CDW,2025-01-28T00:00:00Z,yes,0,8,0,0,2025-01-28T20:43:15Z,no,2025-01-28T20:43:15Z
"Fourth Wing (Part 1 of 2) (Dramatized Adaptation): The Empyrean, Book 1",B0CKS42KQH,"Fourth Wing (Part 1 of 2) (Dramatized Adaptation): The Empyrean, Book 1",Not Applicable,Not Applicable,"Fourth Wing (Part 1 of 2) (Dramatized Adaptation): The Empyrean, Book 1",2,0,0,0,na-audible-us,US,1,yes,1,0,1,Search,na-audible-us,fourth,fourth wing graphic audio,0,kw,iOS,4,Mobile Application,Not Applicable,CDW,2025-01-22T00:00:00Z,yes,0,6,0,0,2025-01-22T22:52:11Z,no,2025-01-22T22:52:11Z
"Fourth Wing (Part 1 of 2) (Dramatized Adaptation): The Empyrean, Book 1",B0CKS42KQH,"Fourth Wing (Part 1 of 2) (Dramatized Adaptation): The Empyrean, Book 1",Not Applicable,Not Applicable,"Fourth Wing (Part 1 of 2) (Dramatized Adaptation): The Empyrean, Book 1",2,0,0,0,na-audible-us,US,1,yes,1,0,1,Search,na-audible-us,fourth,fourth wing graphic audio,0,kw,iOS,4,Mobile Application,Not Applicable,CDW,2025-01-22T00:00:00Z,yes,0,6,0,0,2025-01-22T22:52:11Z,no,2025-01-22T22:52:11Z
Kingdom of Ash (Unabridged),B07J682QY2,Kingdom of Ash (Unabridged),Not Applicable,Not Applicable,Kingdom of Ash (Unabridged),1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,kingdo,kingdom of ash,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-05T00:00:00Z,yes,0,6,0,0,2025-01-06T07:32:44Z,no,2025-01-06T07:32:44Z
Kingdom of Ash (Unabridged) Part 1,B07J682QY2,Kingdom of Ash (Unabridged) Part 1,Not Applicable,Not Applicable,Kingdom of Ash (Unabridged) Part 1,1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,kingdo,kingdom of ash,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-05T00:00:00Z,yes,0,6,0,0,2025-01-06T07:32:44Z,no,2025-01-06T07:32:44Z
Kingdom of Ash (Unabridged) Part 3,B07J682QY2,Kingdom of Ash (Unabridged) Part 3,Not Applicable,Not Applicable,Kingdom of Ash (Unabridged) Part 3,1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,kingdo,kingdom of ash,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-05T00:00:00Z,yes,0,6,0,0,2025-01-06T07:32:44Z,no,2025-01-06T07:32:44Z
Kingdom of Ash (Unabridged),B07J682QY2,Kingdom of Ash (Unabridged),Not Applicable,Not Applicable,Kingdom of Ash (Unabridged),1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,kingdo,kingdom of ash,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-05T00:00:00Z,yes,0,6,0,0,2025-01-06T07:32:44Z,no,2025-01-06T07:32:44Z
Kingdom of Ash (Unabridged) Part 2,B07J682QY2,Kingdom of Ash (Unabridged) Part 2,Not Applicable,Not Applicable,Kingdom of Ash (Unabridged) Part 2,1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,kingdo,kingdom of ash,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-05T00:00:00Z,yes,0,6,0,0,2025-01-06T07:32:44Z,no,2025-01-06T07:32:44Z
Tower of Dawn (Unabridged),B0759X8K2X,Tower of Dawn (Unabridged),Not Applicable,Not Applicable,Tower of Dawn (Unabridged),1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,tower,tower of dawn,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-03T00:00:00Z,yes,0,5,0,0,2025-01-03T19:42:24Z,no,2025-01-03T19:42:24Z
Tower of Dawn (Unabridged) Part 2,B0759X8K2X,Tower of Dawn (Unabridged) Part 2,Not Applicable,Not Applicable,Tower of Dawn (Unabridged) Part 2,1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,tower,tower of dawn,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-03T00:00:00Z,yes,0,5,0,0,2025-01-03T19:42:24Z,no,2025-01-03T19:42:24Z
Tower of Dawn (Unabridged),B0759X8K2X,Tower of Dawn (Unabridged),Not Applicable,Not Applicable,Tower of Dawn (Unabridged),1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,tower,tower of dawn,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-03T00:00:00Z,yes,0,5,0,0,2025-01-03T19:42:24Z,no,2025-01-03T19:42:24Z
Tower of Dawn (Unabridged) Part 1,B0759X8K2X,Tower of Dawn (Unabridged) Part 1,Not Applicable,Not Applicable,Tower of Dawn (Unabridged) Part 1,1,0,0,0,na-audible-us,US,0,yes,1,0,1,Search,na-audible-us,tower,tower of dawn,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2025-01-03T00:00:00Z,yes,0,5,0,0,2025-01-03T19:42:24Z,no,2025-01-03T19:42:24Z
Queen of Shadows (Unabridged),B012BTUEVC,Queen of Shadows (Unabridged),Not Applicable,Not Applicable,Queen of Shadows (Unabridged),2,0,0,0,na-audible-us,US,0,yes,1,0,2,Search,na-audible-us,q,queen of shadows,0,kw,iOS,3,Mobile Application,Not Applicable,CDW,2024-12-29T00:00:00Z,yes,0,1,0,0,2024-12-29T19:58:29Z,no,2024-12-29T19:57:44Z
